UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.126_N.03_126/03/08_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/08,LUI BARAT,SEKOLAH MENENGAH KEBANGSAAN (FELDA) LUI BARAT,1,316,UMNO,JALALUDDIN BIN ALIAS,MALE,,225,PAN,IR MUSTAFAR KADIR,MALE,,41,PAS,NORMAN IPIN,MALE,,36,,,,,,,,,,,,,,,,,,,,,,,,,,302,14,0,TRUE
P.126_N.03_126/03/08_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/08,LUI BARAT,SEKOLAH MENENGAH KEBANGSAAN (FELDA) LUI BARAT,2,408,UMNO,JALALUDDIN BIN ALIAS,MALE,,221,PAN,IR MUSTAFAR KADIR,MALE,,102,PAS,NORMAN IPIN,MALE,,83,,,,,,,,,,,,,,,,,,,,,,,,,,406,2,0,TRUE
P.126_N.03_126/03/09_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/09,PASOH 3,SEKOLAH KEBANGSAAN (FELDA) PASOH 3,1,314,UMNO,JALALUDDIN BIN ALIAS,MALE,,247,PAN,IR MUSTAFAR KADIR,MALE,,30,PAS,NORMAN IPIN,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,307,7,0,TRUE
P.126_N.03_126/03/09_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/09,PASOH 3,SEKOLAH KEBANGSAAN (FELDA) PASOH 3,2,531,UMNO,JALALUDDIN BIN ALIAS,MALE,,376,PAN,IR MUSTAFAR KADIR,MALE,,88,PAS,NORMAN IPIN,MALE,,57,,,,,,,,,,,,,,,,,,,,,,,,,,521,10,0,TRUE
P.126_N.03_126/03/09_3,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/09,PASOH 3,SEKOLAH KEBANGSAAN (FELDA) PASOH 3,3,466,UMNO,JALALUDDIN BIN ALIAS,MALE,,261,PAN,IR MUSTAFAR KADIR,MALE,,130,PAS,NORMAN IPIN,MALE,,74,,,,,,,,,,,,,,,,,,,,,,,,,,465,1,0,TRUE
P.126_N.03_126/03/09_4,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/09,PASOH 3,SEKOLAH KEBANGSAAN (FELDA) PASOH 3,4,476,UMNO,JALALUDDIN BIN ALIAS,MALE,,236,PAN,IR MUSTAFAR KADIR,MALE,,151,PAS,NORMAN IPIN,MALE,,84,,,,,,,,,,,,,,,,,,,,,,,,,,471,5,0,TRUE
P.126_N.03_126/03/10_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/10,PASOH 2,SEKOLAH KEBANGSAAN (FELDA) PASOH 2,1,321,UMNO,JALALUDDIN BIN ALIAS,MALE,,240,PAN,IR MUSTAFAR KADIR,MALE,,42,PAS,NORMAN IPIN,MALE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,317,4,0,TRUE
P.126_N.03_126/03/10_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/10,PASOH 2,SEKOLAH KEBANGSAAN (FELDA) PASOH 2,2,498,UMNO,JALALUDDIN BIN ALIAS,MALE,,298,PAN,IR MUSTAFAR KADIR,MALE,,136,PAS,NORMAN IPIN,MALE,,62,,,,,,,,,,,,,,,,,,,,,,,,,,496,2,0,TRUE
P.126_N.03_126/03/10_3,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/10,PASOH 2,SEKOLAH KEBANGSAAN (FELDA) PASOH 2,3,482,UMNO,JALALUDDIN BIN ALIAS,MALE,,231,PAN,IR MUSTAFAR KADIR,MALE,,162,PAS,NORMAN IPIN,MALE,,87,,,,,,,,,,,,,,,,,,,,,,,,,,480,2,0,TRUE
P.126_N.03_126/03/11_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/11,KAMPUNG SERAMPANG INDAH,SEKOLAH KEBANGSAAN SUNGAI SAMPO,1,264,UMNO,JALALUDDIN BIN ALIAS,MALE,,134,PAN,IR MUSTAFAR KADIR,MALE,,111,PAS,NORMAN IPIN,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,254,10,0,TRUE
P.126_N.03_126/03/11_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/11,KAMPUNG SERAMPANG INDAH,SEKOLAH KEBANGSAAN SUNGAI SAMPO,2,334,UMNO,JALALUDDIN BIN ALIAS,MALE,,166,PAN,IR MUSTAFAR KADIR,MALE,,144,PAS,NORMAN IPIN,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,321,13,0,TRUE
P.126_N.03_126/03/11_3,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.03,SUNGAI LUI,126/03/11,KAMPUNG SERAMPANG INDAH,SEKOLAH KEBANGSAAN SUNGAI SAMPO,3,300,UMNO,JALALUDDIN BIN ALIAS,MALE,,136,PAN,IR MUSTAFAR KADIR,MALE,,140,PAS,NORMAN IPIN,MALE,,7,,,,,,,,,,,,,,,,,,,,,,,,,,283,17,0,TRUE
P.126_N.04_126/04/01_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/01,PERADONG,SEKOLAH KEBANGSAAN PERADONG,1,283,UMNO,JALALUDDIN BIN ALIAS,MALE,,189,PAN,IR MUSTAFAR KADIR,MALE,,69,PAS,NORMAN IPIN,MALE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,275,8,0,TRUE
P.126_N.04_126/04/01_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/01,PERADONG,SEKOLAH KEBANGSAAN PERADONG,2,437,UMNO,JALALUDDIN BIN ALIAS,MALE,,195,PAN,IR MUSTAFAR KADIR,MALE,,197,PAS,NORMAN IPIN,MALE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,434,3,0,TRUE
P.126_N.04_126/04/02_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/02,LADANG JELEBU,MAKTAB RENDAH SAINS MARA KUALA KLAWANG,1,269,UMNO,JALALUDDIN BIN ALIAS,MALE,,59,PAN,IR MUSTAFAR KADIR,MALE,,192,PAS,NORMAN IPIN,MALE,,5,,,,,,,,,,,,,,,,,,,,,,,,,,256,13,0,TRUE
P.126_N.04_126/04/02_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/02,LADANG JELEBU,MAKTAB RENDAH SAINS MARA KUALA KLAWANG,2,503,UMNO,JALALUDDIN BIN ALIAS,MALE,,99,PAN,IR MUSTAFAR KADIR,MALE,,391,PAS,NORMAN IPIN,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,496,7,0,TRUE
P.126_N.04_126/04/02_3,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/02,LADANG JELEBU,MAKTAB RENDAH SAINS MARA KUALA KLAWANG,3,476,UMNO,JALALUDDIN BIN ALIAS,MALE,,66,PAN,IR MUSTAFAR KADIR,MALE,,403,PAS,NORMAN IPIN,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,473,3,0,TRUE
P.126_N.04_126/04/02_4,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/02,LADANG JELEBU,MAKTAB RENDAH SAINS MARA KUALA KLAWANG,4,467,UMNO,JALALUDDIN BIN ALIAS,MALE,,71,PAN,IR MUSTAFAR KADIR,MALE,,383,PAS,NORMAN IPIN,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,465,1,1,TRUE
P.126_N.04_126/04/02_5,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/02,LADANG JELEBU,MAKTAB RENDAH SAINS MARA KUALA KLAWANG,5,448,UMNO,JALALUDDIN BIN ALIAS,MALE,,112,PAN,IR MUSTAFAR KADIR,MALE,,312,PAS,NORMAN IPIN,MALE,,22,,,,,,,,,,,,,,,,,,,,,,,,,,446,2,0,TRUE
P.126_N.04_126/04/03_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/03,KAMPONG KAMPAI,SEKOLAH KEBANGSAAN KAMPAI,1,305,UMNO,JALALUDDIN BIN ALIAS,MALE,,191,PAN,IR MUSTAFAR KADIR,MALE,,86,PAS,NORMAN IPIN,MALE,,18,,,,,,,,,,,,,,,,,,,,,,,,,,295,10,0,TRUE
P.126_N.04_126/04/03_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/03,KAMPONG KAMPAI,SEKOLAH KEBANGSAAN KAMPAI,2,329,UMNO,JALALUDDIN BIN ALIAS,MALE,,152,PAN,IR MUSTAFAR KADIR,MALE,,146,PAS,NORMAN IPIN,MALE,,29,,,,,,,,,,,,,,,,,,,,,,,,,,327,2,0,TRUE
P.126_N.04_126/04/04_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/04,KAMPUNG KUALA KLAWANG,SEKOLAH KEBANGSAAN KUALA KLAWANG,1,281,UMNO,JALALUDDIN BIN ALIAS,MALE,,194,PAN,IR MUSTAFAR KADIR,MALE,,63,PAS,NORMAN IPIN,MALE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,274,7,0,TRUE
P.126_N.04_126/04/04_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/04,KAMPUNG KUALA KLAWANG,SEKOLAH KEBANGSAAN KUALA KLAWANG,2,576,UMNO,JALALUDDIN BIN ALIAS,MALE,,284,PAN,IR MUSTAFAR KADIR,MALE,,237,PAS,NORMAN IPIN,MALE,,46,,,,,,,,,,,,,,,,,,,,,,,,,,567,9,0,TRUE
P.126_N.04_126/04/04_3,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/04,KAMPUNG KUALA KLAWANG,SEKOLAH KEBANGSAAN KUALA KLAWANG,3,530,UMNO,JALALUDDIN BIN ALIAS,MALE,,182,PAN,IR MUSTAFAR KADIR,MALE,,290,PAS,NORMAN IPIN,MALE,,55,,,,,,,,,,,,,,,,,,,,,,,,,,527,3,0,TRUE
P.126_N.04_126/04/04_4,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/04,KAMPUNG KUALA KLAWANG,SEKOLAH KEBANGSAAN KUALA KLAWANG,4,523,UMNO,JALALUDDIN BIN ALIAS,MALE,,194,PAN,IR MUSTAFAR KADIR,MALE,,268,PAS,NORMAN IPIN,MALE,,61,,,,,,,,,,,,,,,,,,,,,,,,,,523,0,0,TRUE
P.126_N.04_126/04/05_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/05,PEKAN KUALA KLAWANG,SEKOLAH KEBANGSAAN UNDANG JELEBU,1,235,UMNO,JALALUDDIN BIN ALIAS,MALE,,83,PAN,IR MUSTAFAR KADIR,MALE,,143,PAS,NORMAN IPIN,MALE,,6,,,,,,,,,,,,,,,,,,,,,,,,,,232,3,0,TRUE
P.126_N.04_126/04/05_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/05,PEKAN KUALA KLAWANG,SEKOLAH KEBANGSAAN UNDANG JELEBU,2,464,UMNO,JALALUDDIN BIN ALIAS,MALE,,141,PAN,IR MUSTAFAR KADIR,MALE,,301,PAS,NORMAN IPIN,MALE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,463,1,0,TRUE
P.126_N.04_126/04/05_3,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/05,PEKAN KUALA KLAWANG,SEKOLAH KEBANGSAAN UNDANG JELEBU,3,463,UMNO,JALALUDDIN BIN ALIAS,MALE,,116,PAN,IR MUSTAFAR KADIR,MALE,,317,PAS,NORMAN IPIN,MALE,,30,,,,,,,,,,,,,,,,,,,,,,,,,,463,0,0,TRUE
P.126_N.04_126/04/06_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/06,KAMPONG KEMIN,DEWAN ORANG RAMAI KAMPUNG BATU SERAMBAI,1,290,UMNO,JALALUDDIN BIN ALIAS,MALE,,182,PAN,IR MUSTAFAR KADIR,MALE,,69,PAS,NORMAN IPIN,MALE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,284,6,0,TRUE
P.126_N.04_126/04/06_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/06,KAMPONG KEMIN,DEWAN ORANG RAMAI KAMPUNG BATU SERAMBAI,2,297,UMNO,JALALUDDIN BIN ALIAS,MALE,,127,PAN,IR MUSTAFAR KADIR,MALE,,134,PAS,NORMAN IPIN,MALE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,295,2,0,TRUE
P.126_N.04_126/04/06_3,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/06,KAMPONG KEMIN,DEWAN ORANG RAMAI KAMPUNG BATU SERAMBAI,3,291,UMNO,JALALUDDIN BIN ALIAS,MALE,,112,PAN,IR MUSTAFAR KADIR,MALE,,129,PAS,NORMAN IPIN,MALE,,48,,,,,,,,,,,,,,,,,,,,,,,,,,289,2,0,TRUE
P.126_N.04_126/04/07_1,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/07,KAMPUNG AMAR PENGHULU,SEKOLAH KEBANGSAAN AMAR PENGHULU,1,294,UMNO,JALALUDDIN BIN ALIAS,MALE,,201,PAN,IR MUSTAFAR KADIR,MALE,,58,PAS,NORMAN IPIN,MALE,,27,,,,,,,,,,,,,,,,,,,,,,,,,,286,8,0,TRUE
P.126_N.04_126/04/07_2,NEGERI SEMBILAN,NORMAL VOTE,P.126,JELEBU,N.04,KLAWANG,126/04/07,KAMPUNG AMAR PENGHULU,SEKOLAH KEBANGSAAN AMAR PENGHULU,2,304,UMNO,JALALUDDIN BIN ALIAS,MALE,,177,PAN,IR MUSTAFAR KADIR,MALE,,83,PAS,NORMAN IPIN,MALE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,302,2,0,TRUE
P.127_P.127/POSTAL VOTE_UNDI POS_1,NEGERI SEMBILAN,POSTAL VOTE,P.127,JEMPOL,P.127/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,1245,UMNO,DATO' HJ SALIM SHARIF,MALE,,595,PPBM,KAMARULZAMAN KAMDIAS,MALE,,181,PAS,MUSTAFFA BIN DAHARUN,MALE,,146,,,,,,,,,,,,,,,,,,,,,,,,,,922,104,219,TRUE
P.127_P.127/EARLY VOTE_127/05/00_1,NEGERI SEMBILAN,EARLY VOTE,P.127,JEMPOL,P.127/EARLY VOTE,EARLY VOTE,127/05/00,UNDI AWAL,DEWAN SERBAGUNA IPD JEMPOL BILIK A,1,247,UMNO,DATO' HJ SALIM SHARIF,MALE,,203,PPBM,KAMARULZAMAN KAMDIAS,MALE,,20,PAS,MUSTAFFA BIN DAHARUN,MALE,,22,,,,,,,,,,,,,,,,,,,,,,,,,,245,2,0,TRUE
P.127_P.127/EARLY VOTE_127/07/00_1,NEGERI SEMBILAN,EARLY VOTE,P.127,JEMPOL,P.127/EARLY VOTE,EARLY VOTE,127/07/00,UNDI AWAL,DEWAN SERBAGUNA IPD JEMPOL BILIK B,1,18,UMNO,DATO' HJ SALIM SHARIF,MALE,,13,PPBM,KAMARULZAMAN KAMDIAS,MALE,,4,PAS,MUSTAFFA BIN DAHARUN,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,TRUE
P.127_P.127/EARLY VOTE_127/08/00_1,NEGERI SEMBILAN,EARLY VOTE,P.127,JEMPOL,P.127/EARLY VOTE,EARLY VOTE,127/08/00,UNDI AWAL,DEWAN SERBAGUNA IPD JEMPOL BILIK C,1,105,UMNO,DATO' HJ SALIM SHARIF,MALE,,79,PPBM,KAMARULZAMAN KAMDIAS,MALE,,12,PAS,MUSTAFFA BIN DAHARUN,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,104,1,0,TRUE
P.127_N.05_127/05/01_1,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/01,SERTING ULU,SEKOLAH KEBANGSAAN SERTING ULU,1,284,UMNO,DATO' HJ SALIM SHARIF,MALE,,182,PPBM,KAMARULZAMAN KAMDIAS,MALE,,55,PAS,MUSTAFFA BIN DAHARUN,MALE,,42,,,,,,,,,,,,,,,,,,,,,,,,,,279,5,0,TRUE
P.127_N.05_127/05/01_2,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/01,SERTING ULU,SEKOLAH KEBANGSAAN SERTING ULU,2,384,UMNO,DATO' HJ SALIM SHARIF,MALE,,182,PPBM,KAMARULZAMAN KAMDIAS,MALE,,108,PAS,MUSTAFFA BIN DAHARUN,MALE,,92,,,,,,,,,,,,,,,,,,,,,,,,,,382,2,0,TRUE
P.127_N.05_127/05/02_1,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/02,KAMPONG SERTING TENGAH,SEKOLAH MENENGAH AGAMA DATO' HAJI MUSTAFA,1,288,UMNO,DATO' HJ SALIM SHARIF,MALE,,194,PPBM,KAMARULZAMAN KAMDIAS,MALE,,47,PAS,MUSTAFFA BIN DAHARUN,MALE,,41,,,,,,,,,,,,,,,,,,,,,,,,,,282,6,0,TRUE
P.127_N.05_127/05/02_2,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/02,KAMPONG SERTING TENGAH,SEKOLAH MENENGAH AGAMA DATO' HAJI MUSTAFA,2,317,UMNO,DATO' HJ SALIM SHARIF,MALE,,156,PPBM,KAMARULZAMAN KAMDIAS,MALE,,100,PAS,MUSTAFFA BIN DAHARUN,MALE,,61,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,0,TRUE
P.127_N.05_127/05/02_3,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/02,KAMPONG SERTING TENGAH,SEKOLAH MENENGAH AGAMA DATO' HAJI MUSTAFA,3,298,UMNO,DATO' HJ SALIM SHARIF,MALE,,132,PPBM,KAMARULZAMAN KAMDIAS,MALE,,100,PAS,MUSTAFFA BIN DAHARUN,MALE,,64,,,,,,,,,,,,,,,,,,,,,,,,,,296,2,0,TRUE
P.127_N.05_127/05/03_1,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/03,KAMPUNG SERTING ILIR,SEKOLAH KEBANGSAAN SERTING ILIR,1,266,UMNO,DATO' HJ SALIM SHARIF,MALE,,169,PPBM,KAMARULZAMAN KAMDIAS,MALE,,45,PAS,MUSTAFFA BIN DAHARUN,MALE,,41,,,,,,,,,,,,,,,,,,,,,,,,,,255,11,0,TRUE
P.127_N.05_127/05/03_2,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/03,KAMPUNG SERTING ILIR,SEKOLAH KEBANGSAAN SERTING ILIR,2,506,UMNO,DATO' HJ SALIM SHARIF,MALE,,263,PPBM,KAMARULZAMAN KAMDIAS,MALE,,150,PAS,MUSTAFFA BIN DAHARUN,MALE,,89,,,,,,,,,,,,,,,,,,,,,,,,,,502,4,0,TRUE
P.127_N.05_127/05/03_3,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/03,KAMPUNG SERTING ILIR,SEKOLAH KEBANGSAAN SERTING ILIR,3,478,UMNO,DATO' HJ SALIM SHARIF,MALE,,171,PPBM,KAMARULZAMAN KAMDIAS,MALE,,187,PAS,MUSTAFFA BIN DAHARUN,MALE,,116,,,,,,,,,,,,,,,,,,,,,,,,,,474,4,0,TRUE
P.127_N.05_127/05/03_4,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/03,KAMPUNG SERTING ILIR,SEKOLAH KEBANGSAAN SERTING ILIR,4,469,UMNO,DATO' HJ SALIM SHARIF,MALE,,158,PPBM,KAMARULZAMAN KAMDIAS,MALE,,196,PAS,MUSTAFFA BIN DAHARUN,MALE,,114,,,,,,,,,,,,,,,,,,,,,,,,,,468,1,0,TRUE
P.127_N.05_127/05/04_1,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/04,LUBOK GADONG,SEKOLAH KEBANGSAAN TUNKU MUDA SERTING,1,152,UMNO,DATO' HJ SALIM SHARIF,MALE,,20,PPBM,KAMARULZAMAN KAMDIAS,MALE,,121,PAS,MUSTAFFA BIN DAHARUN,MALE,,8,,,,,,,,,,,,,,,,,,,,,,,,,,149,3,0,TRUE
P.127_N.05_127/05/05_1,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/05,MAHSAN JAYA,SEKOLAH JENIS KEBANGSAAN (CINA) KG MAHSAN,1,272,UMNO,DATO' HJ SALIM SHARIF,MALE,,88,PPBM,KAMARULZAMAN KAMDIAS,MALE,,169,PAS,MUSTAFFA BIN DAHARUN,MALE,,8,,,,,,,,,,,,,,,,,,,,,,,,,,265,7,0,TRUE
P.127_N.05_127/05/05_2,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/05,MAHSAN JAYA,SEKOLAH JENIS KEBANGSAAN (CINA) KG MAHSAN,2,514,UMNO,DATO' HJ SALIM SHARIF,MALE,,126,PPBM,KAMARULZAMAN KAMDIAS,MALE,,370,PAS,MUSTAFFA BIN DAHARUN,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,505,9,0,TRUE
P.127_N.05_127/05/05_3,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/05,MAHSAN JAYA,SEKOLAH JENIS KEBANGSAAN (CINA) KG MAHSAN,3,492,UMNO,DATO' HJ SALIM SHARIF,MALE,,70,PPBM,KAMARULZAMAN KAMDIAS,MALE,,403,PAS,MUSTAFFA BIN DAHARUN,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,486,6,0,TRUE
P.127_N.05_127/05/05_4,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/05,MAHSAN JAYA,SEKOLAH JENIS KEBANGSAAN (CINA) KG MAHSAN,4,479,UMNO,DATO' HJ SALIM SHARIF,MALE,,66,PPBM,KAMARULZAMAN KAMDIAS,MALE,,401,PAS,MUSTAFFA BIN DAHARUN,MALE,,12,,,,,,,,,,,,,,,,,,,,,,,,,,479,0,0,TRUE
P.127_N.05_127/05/06_1,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/06,FELDA RAJA ALIAS,SEKOLAH KEBANGSAAN (FELDA) SERTING,1,323,UMNO,DATO' HJ SALIM SHARIF,MALE,,240,PPBM,KAMARULZAMAN KAMDIAS,MALE,,47,PAS,MUSTAFFA BIN DAHARUN,MALE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,315,8,0,TRUE
P.127_N.05_127/05/06_2,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/06,FELDA RAJA ALIAS,SEKOLAH KEBANGSAAN (FELDA) SERTING,2,562,UMNO,DATO' HJ SALIM SHARIF,MALE,,398,PPBM,KAMARULZAMAN KAMDIAS,MALE,,86,PAS,MUSTAFFA BIN DAHARUN,MALE,,56,,,,,,,,,,,,,,,,,,,,,,,,,,540,22,0,TRUE
P.127_N.05_127/05/06_3,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/06,FELDA RAJA ALIAS,SEKOLAH KEBANGSAAN (FELDA) SERTING,3,553,UMNO,DATO' HJ SALIM SHARIF,MALE,,377,PPBM,KAMARULZAMAN KAMDIAS,MALE,,103,PAS,MUSTAFFA BIN DAHARUN,MALE,,53,,,,,,,,,,,,,,,,,,,,,,,,,,533,20,0,TRUE
P.127_N.05_127/05/06_4,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/06,FELDA RAJA ALIAS,SEKOLAH KEBANGSAAN (FELDA) SERTING,4,467,UMNO,DATO' HJ SALIM SHARIF,MALE,,274,PPBM,KAMARULZAMAN KAMDIAS,MALE,,116,PAS,MUSTAFFA BIN DAHARUN,MALE,,76,,,,,,,,,,,,,,,,,,,,,,,,,,466,1,0,TRUE
P.127_N.05_127/05/06_5,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/06,FELDA RAJA ALIAS,SEKOLAH KEBANGSAAN (FELDA) SERTING,5,456,UMNO,DATO' HJ SALIM SHARIF,MALE,,247,PPBM,KAMARULZAMAN KAMDIAS,MALE,,134,PAS,MUSTAFFA BIN DAHARUN,MALE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,452,4,0,TRUE
P.127_N.05_127/05/06_6,NEGERI SEMBILAN,NORMAL VOTE,P.127,JEMPOL,N.05,SERTING,127/05/06,FELDA RAJA ALIAS,SEKOLAH KEBANGSAAN (FELDA) SERTING,6,458,UMNO,DATO' HJ SALIM SHARIF,MALE,,246,PPBM,KAMARULZAMAN KAMDIAS,MALE,,136,PAS,MUSTAFFA BIN DAHARUN,MALE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,453,5,0,TRUE
