UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,GS,GS CANDIDATE,GS CANDIDATE GENDER,GS CANDIDATE AGE,GS VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY_ISSUED
P.004_N.02_004/02/04_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/04,PANTAI CHENANG,"LANGKAWI LANGKAWI TOURISM ACADEMY @ KOLEJ KOMUNITI LANGKAWI, JALAN PANTAI CHENANG,",2,503,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,88,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,265,PAS,ZUBIR BIN AHMAD,MALE,,148,,,,,,,,,,,,,,,,,,,,,,,,,,501,2,0,TRUE
P.004_N.02_004/02/04_3,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/04,PANTAI CHENANG,"LANGKAWI LANGKAWI TOURISM ACADEMY @ KOLEJ KOMUNITI LANGKAWI, JALAN PANTAI CHENANG,",3,460,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,75,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,268,PAS,ZUBIR BIN AHMAD,MALE,,114,,,,,,,,,,,,,,,,,,,,,,,,,,457,3,0,TRUE
P.004_N.02_004/02/05_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/05,TEMONYONG,"SEKOLAH KEBANGSAAN TEMONYONG, LANGKAWI",1,312,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,146,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,99,PAS,ZUBIR BIN AHMAD,MALE,,55,,,,,,,,,,,,,,,,,,,,,,,,,,300,12,0,TRUE
P.004_N.02_004/02/05_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/05,TEMONYONG,"SEKOLAH KEBANGSAAN TEMONYONG, LANGKAWI",2,361,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,104,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,170,PAS,ZUBIR BIN AHMAD,MALE,,83,,,,,,,,,,,,,,,,,,,,,,,,,,357,4,0,TRUE
P.004_N.02_004/02/05_3,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/05,TEMONYONG,"SEKOLAH KEBANGSAAN TEMONYONG, LANGKAWI",3,321,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,59,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,177,PAS,ZUBIR BIN AHMAD,MALE,,82,,,,,,,,,,,,,,,,,,,,,,,,,,318,3,0,TRUE
P.004_N.02_004/02/06_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/06,KAMPUNG BAYAS,"SEKOLAH KEBANGSAAN BAYAS, LANGKAWI",1,288,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,107,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,135,PAS,ZUBIR BIN AHMAD,MALE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,280,8,0,TRUE
P.004_N.02_004/02/06_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/06,KAMPUNG BAYAS,"SEKOLAH KEBANGSAAN BAYAS, LANGKAWI",2,363,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,96,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,193,PAS,ZUBIR BIN AHMAD,MALE,,71,,,,,,,,,,,,,,,,,,,,,,,,,,360,3,0,TRUE
P.004_N.02_004/02/06_3,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/06,KAMPUNG BAYAS,"SEKOLAH KEBANGSAAN BAYAS, LANGKAWI",3,329,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,54,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,206,PAS,ZUBIR BIN AHMAD,MALE,,68,,,,,,,,,,,,,,,,,,,,,,,,,,328,1,0,TRUE
P.004_N.02_004/02/07_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/07,SUNGAI MENGHULU,KOLEJ VOKASIONAL PULAU LANGKAWI,1,285,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,80,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,186,PAS,ZUBIR BIN AHMAD,MALE,,11,,,,,,,,,,,,,,,,,,,,,,,,,,277,8,0,TRUE
P.004_N.02_004/02/07_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/07,SUNGAI MENGHULU,KOLEJ VOKASIONAL PULAU LANGKAWI,2,482,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,92,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,368,PAS,ZUBIR BIN AHMAD,MALE,,19,,,,,,,,,,,,,,,,,,,,,,,,,,479,3,0,TRUE
P.004_N.02_004/02/07_3,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/07,SUNGAI MENGHULU,KOLEJ VOKASIONAL PULAU LANGKAWI,3,462,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,64,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,371,PAS,ZUBIR BIN AHMAD,MALE,,25,,,,,,,,,,,,,,,,,,,,,,,,,,460,2,0,TRUE
P.004_N.02_004/02/07_4,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/07,SUNGAI MENGHULU,KOLEJ VOKASIONAL PULAU LANGKAWI,4,433,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,58,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,351,PAS,ZUBIR BIN AHMAD,MALE,,23,,,,,,,,,,,,,,,,,,,,,,,,,,432,1,0,TRUE
P.004_N.02_004/02/07_5,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/07,SUNGAI MENGHULU,KOLEJ VOKASIONAL PULAU LANGKAWI,5,438,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,55,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,349,PAS,ZUBIR BIN AHMAD,MALE,,33,,,,,,,,,,,,,,,,,,,,,,,,,,437,1,0,TRUE
P.004_N.02_004/02/08_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/08,KELIBANG,"SEKOLAH KEBANGSAAN KELIBANG, LANGKAWI",1,279,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,83,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,152,PAS,ZUBIR BIN AHMAD,MALE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,252,27,0,TRUE
P.004_N.02_004/02/08_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/08,KELIBANG,"SEKOLAH KEBANGSAAN KELIBANG, LANGKAWI",2,539,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,154,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,335,PAS,ZUBIR BIN AHMAD,MALE,,45,,,,,,,,,,,,,,,,,,,,,,,,,,534,5,0,TRUE
P.004_N.02_004/02/08_3,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/08,KELIBANG,"SEKOLAH KEBANGSAAN KELIBANG, LANGKAWI",3,501,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,125,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,319,PAS,ZUBIR BIN AHMAD,MALE,,53,,,,,,,,,,,,,,,,,,,,,,,,,,497,4,0,TRUE
P.004_N.02_004/02/08_4,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/08,KELIBANG,"SEKOLAH KEBANGSAAN KELIBANG, LANGKAWI",4,485,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,121,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,309,PAS,ZUBIR BIN AHMAD,MALE,,53,,,,,,,,,,,,,,,,,,,,,,,,,,483,2,0,TRUE
P.004_N.02_004/02/09_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/09,DUNDONG,"SEKOLAH MENENGAH KEBANGSAAN MAHSURI, LANGKAWI",1,279,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,96,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,168,PAS,ZUBIR BIN AHMAD,MALE,,9,,,,,,,,,,,,,,,,,,,,,,,,,,273,6,0,TRUE
P.004_N.02_004/02/09_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/09,DUNDONG,"SEKOLAH MENENGAH KEBANGSAAN MAHSURI, LANGKAWI",2,496,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,108,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,352,PAS,ZUBIR BIN AHMAD,MALE,,34,,,,,,,,,,,,,,,,,,,,,,,,,,494,2,0,TRUE
P.004_N.02_004/02/09_3,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/09,DUNDONG,"SEKOLAH MENENGAH KEBANGSAAN MAHSURI, LANGKAWI",3,423,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,73,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,309,PAS,ZUBIR BIN AHMAD,MALE,,41,,,,,,,,,,,,,,,,,,,,,,,,,,423,0,0,TRUE
P.004_N.02_004/02/10_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/10,PULAU DAYANG BUNTING,"SEKOLAH KEBANGSAAN SELAT BAGAN NYIOR, LANGKAWI",1,334,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,196,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,117,PAS,ZUBIR BIN AHMAD,MALE,,18,,,,,,,,,,,,,,,,,,,,,,,,,,331,3,0,TRUE
P.004_N.02_004/02/11_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/11,LUBOK CHEMPEDAK,"SEKOLAH KEBANGSAAN LUBUK CHEMPEDAK, LANGKAWI",1,400,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,240,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,139,PAS,ZUBIR BIN AHMAD,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,392,8,0,TRUE
P.004_N.02_004/02/12_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/12,KAMPUNG TUBA,"SEKOLAH KEBANGSAAN PULAU TUBA, LANGKAWI",1,319,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,200,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,108,PAS,ZUBIR BIN AHMAD,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,312,7,0,TRUE
P.004_N.02_004/02/12_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/12,KAMPUNG TUBA,"SEKOLAH KEBANGSAAN PULAU TUBA, LANGKAWI",2,616,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,259,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,331,PAS,ZUBIR BIN AHMAD,MALE,,24,,,,,,,,,,,,,,,,,,,,,,,,,,614,2,0,TRUE
P.004_N.02_004/02/13_1,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/13,KUAH,"SEKOLAH KEBANGSAAN LANGKAWI, LANGKAWI",1,246,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,82,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,131,PAS,ZUBIR BIN AHMAD,MALE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,244,2,0,TRUE
P.004_N.02_004/02/13_2,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/13,KUAH,"SEKOLAH KEBANGSAAN LANGKAWI, LANGKAWI",2,514,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,124,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,333,PAS,ZUBIR BIN AHMAD,MALE,,50,,,,,,,,,,,,,,,,,,,,,,,,,,507,7,0,TRUE
P.004_N.02_004/02/13_3,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/13,KUAH,"SEKOLAH KEBANGSAAN LANGKAWI, LANGKAWI",3,516,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,72,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,373,PAS,ZUBIR BIN AHMAD,MALE,,69,,,,,,,,,,,,,,,,,,,,,,,,,,514,2,0,TRUE
P.004_N.02_004/02/13_4,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/13,KUAH,"SEKOLAH KEBANGSAAN LANGKAWI, LANGKAWI",4,476,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,77,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,338,PAS,ZUBIR BIN AHMAD,MALE,,60,,,,,,,,,,,,,,,,,,,,,,,,,,475,0,1,TRUE
P.004_N.02_004/02/13_5,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/13,KUAH,"SEKOLAH KEBANGSAAN LANGKAWI, LANGKAWI",5,461,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,77,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,336,PAS,ZUBIR BIN AHMAD,MALE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,457,4,0,TRUE
P.004_N.02_004/02/14_4,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/14,KAMPUNG BUKIT MALUT,"SEKOLAH KEBANGSAAN BAYAS, LANGKAWI",4,269,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,119,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,94,PAS,ZUBIR BIN AHMAD,MALE,,17,,,,,,,,,,,,,,,,,,,,,,,,,,230,39,0,TRUE
P.004_N.02_004/02/14_5,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/14,KAMPUNG BUKIT MALUT,"SEKOLAH KEBANGSAAN BAYAS, LANGKAWI",5,362,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,166,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,179,PAS,ZUBIR BIN AHMAD,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,349,13,0,TRUE
P.004_N.02_004/02/14_6,KEDAH,NORMAL VOTE,P.004,LANGKAWI,N.02,KUAH,004/02/14,KAMPUNG BUKIT MALUT,"SEKOLAH KEBANGSAAN BAYAS, LANGKAWI",6,326,UMNO,DATO' IR. NAWAWI BIN AHMAD,MALE,,154,PPBM,DR MAHATHIR BIN MOHAMAD,MALE,,143,PAS,ZUBIR BIN AHMAD,MALE,,21,,,,,,,,,,,,,,,,,,,,,,,,,,318,8,0,TRUE
P.005_P.005/POSTAL VOTE_UNDI POS_1,KEDAH,POSTAL VOTE,P.005,JERLUN,P.005/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,925,UMNO,OTHMAN BIN AZIZ,MALE,,225,PPBM,MUKHRIZ MAHATHIR,MALE,,304,PAS,ABD. GHANI BIN AHMAD,MALE,,183,,,,,,,,,,,,,,,,,,,,,,,,,,712,58,155,TRUE
P.005_P.005/EARLY VOTE_005/03/00_1,KEDAH,EARLY VOTE,P.005,JERLUN,P.005/EARLY VOTE,EARLY VOTE,005/03/00,UNDI AWAL,"BILIK PERKEP, BALAI POLIS AYER HITAM",1,26,UMNO,OTHMAN BIN AZIZ,MALE,,14,PPBM,MUKHRIZ MAHATHIR,MALE,,7,PAS,ABD. GHANI BIN AHMAD,MALE,,4,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,0,TRUE
P.005_P.005/EARLY VOTE_005/04/00_1,KEDAH,EARLY VOTE,P.005,JERLUN,P.005/EARLY VOTE,EARLY VOTE,005/04/00,UNDI AWAL,"BILIK PERKEP, BALAI POLIS AYER HITAM",1,22,UMNO,OTHMAN BIN AZIZ,MALE,,16,PPBM,MUKHRIZ MAHATHIR,MALE,,5,PAS,ABD. GHANI BIN AHMAD,MALE,,1,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,TRUE
P.005_N.03_005/03/01_1,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/01,KAMPUNG BAHAGIA,"SEKOLAH MENENGAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",1,301,UMNO,OTHMAN BIN AZIZ,MALE,,105,PPBM,MUKHRIZ MAHATHIR,MALE,,102,PAS,ABD. GHANI BIN AHMAD,MALE,,76,,,,,,,,,,,,,,,,,,,,,,,,,,283,18,0,TRUE
P.005_N.03_005/03/01_2,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/01,KAMPUNG BAHAGIA,"SEKOLAH MENENGAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",2,348,UMNO,OTHMAN BIN AZIZ,MALE,,101,PPBM,MUKHRIZ MAHATHIR,MALE,,157,PAS,ABD. GHANI BIN AHMAD,MALE,,87,,,,,,,,,,,,,,,,,,,,,,,,,,345,3,0,TRUE
P.005_N.03_005/03/01_3,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/01,KAMPUNG BAHAGIA,"SEKOLAH MENENGAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",3,323,UMNO,OTHMAN BIN AZIZ,MALE,,65,PPBM,MUKHRIZ MAHATHIR,MALE,,159,PAS,ABD. GHANI BIN AHMAD,MALE,,97,,,,,,,,,,,,,,,,,,,,,,,,,,321,2,0,TRUE
P.005_N.03_005/03/02_1,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/02,KAMPUNG PERING,"SEKOLAH JENIS KEBANGSAAN (CINA) PEI MIN, PADANG SERA",1,317,UMNO,OTHMAN BIN AZIZ,MALE,,148,PPBM,MUKHRIZ MAHATHIR,MALE,,131,PAS,ABD. GHANI BIN AHMAD,MALE,,28,,,,,,,,,,,,,,,,,,,,,,,,,,307,10,0,TRUE
P.005_N.03_005/03/02_2,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/02,KAMPUNG PERING,"SEKOLAH JENIS KEBANGSAAN (CINA) PEI MIN, PADANG SERA",2,320,UMNO,OTHMAN BIN AZIZ,MALE,,99,PPBM,MUKHRIZ MAHATHIR,MALE,,192,PAS,ABD. GHANI BIN AHMAD,MALE,,24,,,,,,,,,,,,,,,,,,,,,,,,,,315,5,0,TRUE
P.005_N.03_005/03/03_1,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/03,KAMPUNG KANDIS,"SEKOLAH KEBANGSAAN KODIANG (BARU), KODIANG",1,308,UMNO,OTHMAN BIN AZIZ,MALE,,137,PPBM,MUKHRIZ MAHATHIR,MALE,,149,PAS,ABD. GHANI BIN AHMAD,MALE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,299,9,0,TRUE
P.005_N.03_005/03/03_2,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/03,KAMPUNG KANDIS,"SEKOLAH KEBANGSAAN KODIANG (BARU), KODIANG",2,309,UMNO,OTHMAN BIN AZIZ,MALE,,95,PPBM,MUKHRIZ MAHATHIR,MALE,,183,PAS,ABD. GHANI BIN AHMAD,MALE,,25,,,,,,,,,,,,,,,,,,,,,,,,,,303,5,1,TRUE
P.005_N.03_005/03/03_3,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/03,KAMPUNG KANDIS,"SEKOLAH KEBANGSAAN KODIANG (BARU), KODIANG",3,294,UMNO,OTHMAN BIN AZIZ,MALE,,63,PPBM,MUKHRIZ MAHATHIR,MALE,,198,PAS,ABD. GHANI BIN AHMAD,MALE,,29,,,,,,,,,,,,,,,,,,,,,,,,,,290,4,0,TRUE
P.005_N.03_005/03/04_1,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/04,PEKAN KODIANG,"SEKOLAH KEBANGSAAN KODIANG (LAMA), KODIANG",1,256,UMNO,OTHMAN BIN AZIZ,MALE,,94,PPBM,MUKHRIZ MAHATHIR,MALE,,103,PAS,ABD. GHANI BIN AHMAD,MALE,,52,,,,,,,,,,,,,,,,,,,,,,,,,,249,7,0,TRUE
P.005_N.03_005/03/04_2,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/04,PEKAN KODIANG,"SEKOLAH KEBANGSAAN KODIANG (LAMA), KODIANG",2,501,UMNO,OTHMAN BIN AZIZ,MALE,,140,PPBM,MUKHRIZ MAHATHIR,MALE,,263,PAS,ABD. GHANI BIN AHMAD,MALE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,497,4,0,TRUE
P.005_N.03_005/03/04_3,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/04,PEKAN KODIANG,"SEKOLAH KEBANGSAAN KODIANG (LAMA), KODIANG",3,473,UMNO,OTHMAN BIN AZIZ,MALE,,82,PPBM,MUKHRIZ MAHATHIR,MALE,,271,PAS,ABD. GHANI BIN AHMAD,MALE,,119,,,,,,,,,,,,,,,,,,,,,,,,,,472,1,0,TRUE
P.005_N.03_005/03/04_4,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/04,PEKAN KODIANG,"SEKOLAH KEBANGSAAN KODIANG (LAMA), KODIANG",4,441,UMNO,OTHMAN BIN AZIZ,MALE,,69,PPBM,MUKHRIZ MAHATHIR,MALE,,246,PAS,ABD. GHANI BIN AHMAD,MALE,,125,,,,,,,,,,,,,,,,,,,,,,,,,,440,1,0,TRUE
P.005_N.03_005/03/05_1,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/05,KAMPUNG KODIANG,"SEKOLAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",1,263,UMNO,OTHMAN BIN AZIZ,MALE,,101,PPBM,MUKHRIZ MAHATHIR,MALE,,75,PAS,ABD. GHANI BIN AHMAD,MALE,,81,,,,,,,,,,,,,,,,,,,,,,,,,,257,6,0,TRUE
P.005_N.03_005/03/05_2,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/05,KAMPUNG KODIANG,"SEKOLAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",2,490,UMNO,OTHMAN BIN AZIZ,MALE,,175,PPBM,MUKHRIZ MAHATHIR,MALE,,193,PAS,ABD. GHANI BIN AHMAD,MALE,,110,,,,,,,,,,,,,,,,,,,,,,,,,,478,12,0,TRUE
P.005_N.03_005/03/05_3,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/05,KAMPUNG KODIANG,"SEKOLAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",3,460,UMNO,OTHMAN BIN AZIZ,MALE,,133,PPBM,MUKHRIZ MAHATHIR,MALE,,197,PAS,ABD. GHANI BIN AHMAD,MALE,,128,,,,,,,,,,,,,,,,,,,,,,,,,,458,2,0,TRUE
P.005_N.03_005/03/05_4,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/05,KAMPUNG KODIANG,"SEKOLAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",4,415,UMNO,OTHMAN BIN AZIZ,MALE,,94,PPBM,MUKHRIZ MAHATHIR,MALE,,218,PAS,ABD. GHANI BIN AHMAD,MALE,,102,,,,,,,,,,,,,,,,,,,,,,,,,,414,1,0,TRUE
P.005_N.03_005/03/05_5,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/05,KAMPUNG KODIANG,"SEKOLAH KEBANGSAAN TUNKU BENDAHARA, KODIANG",5,411,UMNO,OTHMAN BIN AZIZ,MALE,,81,PPBM,MUKHRIZ MAHATHIR,MALE,,220,PAS,ABD. GHANI BIN AHMAD,MALE,,107,,,,,,,,,,,,,,,,,,,,,,,,,,408,3,0,TRUE
P.005_N.03_005/03/06_3,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/06,KAMPUNG SIPUTEH,"SEKOLAH JENIS KEBANGSAAN (CINA) PEI MIN, PADANG SERA",3,316,UMNO,OTHMAN BIN AZIZ,MALE,,141,PPBM,MUKHRIZ MAHATHIR,MALE,,128,PAS,ABD. GHANI BIN AHMAD,MALE,,35,,,,,,,,,,,,,,,,,,,,,,,,,,304,12,0,TRUE
P.005_N.03_005/03/06_4,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/06,KAMPUNG SIPUTEH,"SEKOLAH JENIS KEBANGSAAN (CINA) PEI MIN, PADANG SERA",4,542,UMNO,OTHMAN BIN AZIZ,MALE,,172,PPBM,MUKHRIZ MAHATHIR,MALE,,281,PAS,ABD. GHANI BIN AHMAD,MALE,,88,,,,,,,,,,,,,,,,,,,,,,,,,,541,1,0,TRUE
P.005_N.03_005/03/07_1,KEDAH,NORMAL VOTE,P.005,JERLUN,N.03,KOTA SIPUTEH,005/03/07,MEGAT DEWA,"SEKOLAH KEBANGSAAN MEGAT DEWA, KODIANG",1,278,UMNO,OTHMAN BIN AZIZ,MALE,,75,PPBM,MUKHRIZ MAHATHIR,MALE,,96,PAS,ABD. GHANI BIN AHMAD,MALE,,99,,,,,,,,,,,,,,,,,,,,,,,,,,270,8,0,TRUE
