P.021_N.09_021/09/01_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/01,KUBANG PASU ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB 2,3,386
P.021_N.09_021/09/01_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/01,KUBANG PASU ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB 2,4,328
P.021_N.09_021/09/01_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/01,KUBANG PASU ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB 2,5,354
P.021_N.09_021/09/02_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/02,KELOCHOR ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHENG,1,299
P.021_N.09_021/09/02_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/02,KELOCHOR ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHENG,2,352
P.021_N.09_021/09/02_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/02,KELOCHOR ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHENG,3,350
P.021_N.09_021/09/02_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/02,KELOCHOR ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHENG,4,306
P.021_N.09_021/09/02_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/02,KELOCHOR ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG CHENG,5,332
P.021_N.09_021/09/03_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/03,KEBUN SULTAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,1,234
P.021_N.09_021/09/03_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/03,KEBUN SULTAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,2,328
P.021_N.09_021/09/03_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/03,KEBUN SULTAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,3,433
P.021_N.09_021/09/03_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/03,KEBUN SULTAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,4,364
P.021_N.09_021/09/03_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/03,KEBUN SULTAN ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HWA,5,396
P.021_N.09_021/09/04_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/04,MERBAU ,SEKOLAH KEBANGSAAN MERBAU,1,246
P.021_N.09_021/09/04_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/04,MERBAU ,SEKOLAH KEBANGSAAN MERBAU,2,311
P.021_N.09_021/09/04_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/04,MERBAU ,SEKOLAH KEBANGSAAN MERBAU,3,341
P.021_N.09_021/09/04_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/04,MERBAU ,SEKOLAH KEBANGSAAN MERBAU,4,516
P.021_N.09_021/09/04_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/04,MERBAU ,SEKOLAH KEBANGSAAN MERBAU,5,482
P.021_N.09_021/09/05_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/05,ATAS BANGGOL ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG HWA,1,265
P.021_N.09_021/09/05_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/05,ATAS BANGGOL ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG HWA,2,343
P.021_N.09_021/09/05_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/05,ATAS BANGGOL ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG HWA,3,332
P.021_N.09_021/09/05_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/05,ATAS BANGGOL ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG HWA,4,352
P.021_N.09_021/09/06_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/06,JALAN PEJABAT POS LAMA ,"MAAHAD MUHAMMADI
(P) KOTA BHARU",1,170
P.021_N.09_021/09/06_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/06,JALAN PEJABAT POS LAMA ,"MAAHAD MUHAMMADI
(P) KOTA BHARU",2,248
P.021_N.09_021/09/06_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/06,JALAN PEJABAT POS LAMA ,"MAAHAD MUHAMMADI
(P) KOTA BHARU",3,280
P.021_N.09_021/09/06_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/06,JALAN PEJABAT POS LAMA ,"MAAHAD MUHAMMADI
(P) KOTA BHARU",4,345
P.021_N.09_021/09/07_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/07,BANDAR ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG CHENG,1,164
P.021_N.09_021/09/07_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/07,BANDAR ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG CHENG,2,274
P.021_N.09_021/09/07_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/07,BANDAR ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG CHENG,3,301
P.021_N.09_021/09/07_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/07,BANDAR ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG CHENG,4,424
P.021_N.09_021/09/07_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/07,BANDAR ,SEKOLAH MENENGAH JENIS KEBANGSAAN CHUNG CHENG,5,382
P.021_N.09_021/09/08_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/08,PADANG GARONG ,SEKOLAH KEBANGSAAN PADANG GARONG 1,1,209
P.021_N.09_021/09/08_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/08,PADANG GARONG ,SEKOLAH KEBANGSAAN PADANG GARONG 1,2,299
P.021_N.09_021/09/08_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/08,PADANG GARONG ,SEKOLAH KEBANGSAAN PADANG GARONG 1,3,319
P.021_N.09_021/09/08_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/08,PADANG GARONG ,SEKOLAH KEBANGSAAN PADANG GARONG 1,4,347
P.021_N.09_021/09/08_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/08,PADANG GARONG ,SEKOLAH KEBANGSAAN PADANG GARONG 1,5,294
P.021_N.09_021/09/08_6,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/08,PADANG GARONG ,SEKOLAH KEBANGSAAN PADANG GARONG 1,6,329
P.021_N.09_021/09/09_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/09,KOTA LAMA ,KOLEJ POLY-TECH MARA KOTA BHARU,1,255
P.021_N.09_021/09/09_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/09,KOTA LAMA ,KOLEJ POLY-TECH MARA KOTA BHARU,2,302
P.021_N.09_021/09/09_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/09,KOTA LAMA ,KOLEJ POLY-TECH MARA KOTA BHARU,3,361
P.021_N.09_021/09/09_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/09,KOTA LAMA ,KOLEJ POLY-TECH MARA KOTA BHARU,4,330
P.021_N.09_021/09/09_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/09,KOTA LAMA ,KOLEJ POLY-TECH MARA KOTA BHARU,5,368
P.021_N.09_021/09/10_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/10,ISLAH LAMA ,SEKOLAH KEBANGSAAN SRI BEMBAN,1,270
P.021_N.09_021/09/10_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/10,ISLAH LAMA ,SEKOLAH KEBANGSAAN SRI BEMBAN,2,351
P.021_N.09_021/09/10_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/10,ISLAH LAMA ,SEKOLAH KEBANGSAAN SRI BEMBAN,3,359
P.021_N.09_021/09/10_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/10,ISLAH LAMA ,SEKOLAH KEBANGSAAN SRI BEMBAN,4,312
P.021_N.09_021/09/10_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/10,ISLAH LAMA ,SEKOLAH KEBANGSAAN SRI BEMBAN,5,386
P.021_N.09_021/09/11_7,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/11,KAMPUNG DUSUN ,SEKOLAH KEBANGSAAN PADANG GARONG 1,7,254
P.021_N.09_021/09/11_8,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/11,KAMPUNG DUSUN ,SEKOLAH KEBANGSAAN PADANG GARONG 1,8,311
P.021_N.09_021/09/11_9,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/11,KAMPUNG DUSUN ,SEKOLAH KEBANGSAAN PADANG GARONG 1,9,534
P.021_N.09_021/09/11_10,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/11,KAMPUNG DUSUN ,SEKOLAH KEBANGSAAN PADANG GARONG 1,10,463
P.021_N.09_021/09/11_11,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/11,KAMPUNG DUSUN ,SEKOLAH KEBANGSAAN PADANG GARONG 1,11,453
P.021_N.09_021/09/11_12,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/11,KAMPUNG DUSUN ,SEKOLAH KEBANGSAAN PADANG GARONG 1,12,544
P.021_N.09_021/09/12_1,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/12,KUBOR KUDA ,SEKOLAH KEBANGSAAN KAMPUNG SIREH,1,209
P.021_N.09_021/09/12_2,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/12,KUBOR KUDA ,SEKOLAH KEBANGSAAN KAMPUNG SIREH,2,301
P.021_N.09_021/09/12_3,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/12,KUBOR KUDA ,SEKOLAH KEBANGSAAN KAMPUNG SIREH,3,326
P.021_N.09_021/09/12_4,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/12,KUBOR KUDA ,SEKOLAH KEBANGSAAN KAMPUNG SIREH,4,444
P.021_N.09_021/09/12_5,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/12,KUBOR KUDA ,SEKOLAH KEBANGSAAN KAMPUNG SIREH,5,400
P.021_N.09_021/09/12_6,,NORMAL VOTE,P.021,KOTA BHARU,N.09,KOTA LAMA,021/09/12,KUBOR KUDA ,SEKOLAH KEBANGSAAN KAMPUNG SIREH,6,455
P.021_N.10_021/10/01_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/01,KG SIREH BAWAH LEMBAH ,TADIKA TENGKU ANIS 1,1,277
P.021_N.10_021/10/01_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/01,KG SIREH BAWAH LEMBAH ,TADIKA TENGKU ANIS 1,2,336
P.021_N.10_021/10/01_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/01,KG SIREH BAWAH LEMBAH ,TADIKA TENGKU ANIS 1,3,519
P.021_N.10_021/10/01_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/01,KG SIREH BAWAH LEMBAH ,TADIKA TENGKU ANIS 1,4,434
P.021_N.10_021/10/01_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/01,KG SIREH BAWAH LEMBAH ,TADIKA TENGKU ANIS 1,5,457
P.021_N.10_021/10/01_6,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/01,KG SIREH BAWAH LEMBAH ,TADIKA TENGKU ANIS 1,6,484
P.021_N.10_021/10/02_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/02,WAKAF SIKU ,SEKOLAH MENENGAH KEBANGSAAN AGAMA NAIM LIL-BANAT,1,233
P.021_N.10_021/10/02_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/02,WAKAF SIKU ,SEKOLAH MENENGAH KEBANGSAAN AGAMA NAIM LIL-BANAT,2,310
P.021_N.10_021/10/02_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/02,WAKAF SIKU ,SEKOLAH MENENGAH KEBANGSAAN AGAMA NAIM LIL-BANAT,3,369
P.021_N.10_021/10/03_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/03,JALAN RAJA DEWA ,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,1,251
P.021_N.10_021/10/03_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/03,JALAN RAJA DEWA ,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,2,316
P.021_N.10_021/10/03_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/03,JALAN RAJA DEWA ,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,3,395
P.021_N.10_021/10/03_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/03,JALAN RAJA DEWA ,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,4,387
P.021_N.10_021/10/03_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/03,JALAN RAJA DEWA ,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,5,452
P.021_N.10_021/10/04_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/04,TELIPOT ,MAKTAB SULTAN ISMAIL,1,272
P.021_N.10_021/10/04_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/04,TELIPOT ,MAKTAB SULTAN ISMAIL,2,312
P.021_N.10_021/10/04_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/04,TELIPOT ,MAKTAB SULTAN ISMAIL,3,383
P.021_N.10_021/10/04_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/04,TELIPOT ,MAKTAB SULTAN ISMAIL,4,319
P.021_N.10_021/10/04_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/04,TELIPOT ,MAKTAB SULTAN ISMAIL,5,312
P.021_N.10_021/10/04_6,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/04,TELIPOT ,MAKTAB SULTAN ISMAIL,6,399
P.021_N.10_021/10/05_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/05,KAMPUNG BELUKAR ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB (1),1,286
P.021_N.10_021/10/05_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/05,KAMPUNG BELUKAR ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB (1),2,360
P.021_N.10_021/10/05_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/05,KAMPUNG BELUKAR ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB (1),3,452
P.021_N.10_021/10/05_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/05,KAMPUNG BELUKAR ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB (1),4,442
P.021_N.10_021/10/05_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/05,KAMPUNG BELUKAR ,SEKOLAH MENENGAH KEBANGSAAN ZAINAB (1),5,536
P.021_N.10_021/10/06_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/06,"BUNUT PAYONG HILIR
",SEKOLAH KEBANGSAAN SULTAN ISMAIL (1),1,296
P.021_N.10_021/10/06_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/06,"BUNUT PAYONG HILIR
",SEKOLAH KEBANGSAAN SULTAN ISMAIL (1),2,345
P.021_N.10_021/10/06_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/06,"BUNUT PAYONG HILIR
",SEKOLAH KEBANGSAAN SULTAN ISMAIL (1),3,418
P.021_N.10_021/10/06_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/06,"BUNUT PAYONG HILIR
",SEKOLAH KEBANGSAAN SULTAN ISMAIL (1),4,375
P.021_N.10_021/10/06_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/06,"BUNUT PAYONG HILIR
",SEKOLAH KEBANGSAAN SULTAN ISMAIL (1),5,453
P.021_N.10_021/10/07_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,1,284
P.021_N.10_021/10/07_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,2,345
P.021_N.10_021/10/07_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,3,348
P.021_N.10_021/10/07_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,4,450
P.021_N.10_021/10/07_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,5,415
P.021_N.10_021/10/07_6,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,6,397
P.021_N.10_021/10/07_7,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,7,400
P.021_N.10_021/10/07_8,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,8,419
P.021_N.10_021/10/07_9,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,9,464
P.021_N.10_021/10/07_10,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/07,PINTU GENG ,SEKOLAH MENENGAH KEBANGSAAN PINTU GENG,10,533
P.021_N.10_021/10/08_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/08,KOTA UTARA ,SEKOLAH KEBANGSAAN KOTA,1,340
P.021_N.10_021/10/08_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/08,KOTA UTARA ,SEKOLAH KEBANGSAAN KOTA,2,357
P.021_N.10_021/10/08_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/08,KOTA UTARA ,SEKOLAH KEBANGSAAN KOTA,3,456
P.021_N.10_021/10/08_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/08,KOTA UTARA ,SEKOLAH KEBANGSAAN KOTA,4,462
P.021_N.10_021/10/08_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/08,KOTA UTARA ,SEKOLAH KEBANGSAAN KOTA,5,553
P.021_N.10_021/10/09_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/09,LUNDANG ,SEKOLAH KEBANGSAAN LUNDANG,1,302
P.021_N.10_021/10/09_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/09,LUNDANG ,SEKOLAH KEBANGSAAN LUNDANG,2,355
P.021_N.10_021/10/09_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/09,LUNDANG ,SEKOLAH KEBANGSAAN LUNDANG,3,541
P.021_N.10_021/10/09_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/09,LUNDANG ,SEKOLAH KEBANGSAAN LUNDANG,4,452
P.021_N.10_021/10/09_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/09,LUNDANG ,SEKOLAH KEBANGSAAN LUNDANG,5,464
P.021_N.10_021/10/09_6,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/09,LUNDANG ,SEKOLAH KEBANGSAAN LUNDANG,6,474
P.021_N.10_021/10/09_7,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/09,LUNDANG ,SEKOLAH KEBANGSAAN LUNDANG,7,572
P.021_N.10_021/10/10_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/10,BUNUT PAYONG ,SEKOLAH KEBANGSAAN BUNUT PAYONG,1,319
P.021_N.10_021/10/10_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/10,BUNUT PAYONG ,SEKOLAH KEBANGSAAN BUNUT PAYONG,2,351
P.021_N.10_021/10/10_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/10,BUNUT PAYONG ,SEKOLAH KEBANGSAAN BUNUT PAYONG,3,453
P.021_N.10_021/10/10_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/10,BUNUT PAYONG ,SEKOLAH KEBANGSAAN BUNUT PAYONG,4,404
P.021_N.10_021/10/10_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/10,BUNUT PAYONG ,SEKOLAH KEBANGSAAN BUNUT PAYONG,5,453
P.021_N.10_021/10/10_6,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/10,BUNUT PAYONG ,SEKOLAH KEBANGSAAN BUNUT PAYONG,6,535
P.021_N.10_021/10/11_1,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/11,KAMPUNG WAKAF CHE YEH ,SEKOLAH MENENGAH KEBANGSAAN KOTA,1,299
P.021_N.10_021/10/11_2,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/11,KAMPUNG WAKAF CHE YEH ,SEKOLAH MENENGAH KEBANGSAAN KOTA,2,348
P.021_N.10_021/10/11_3,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/11,KAMPUNG WAKAF CHE YEH ,SEKOLAH MENENGAH KEBANGSAAN KOTA,3,473
P.021_N.10_021/10/11_4,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/11,KAMPUNG WAKAF CHE YEH ,SEKOLAH MENENGAH KEBANGSAAN KOTA,4,415
P.021_N.10_021/10/11_5,,NORMAL VOTE,P.021,KOTA BHARU,N.10,BUNUT PAYONG,021/10/11,KAMPUNG WAKAF CHE YEH ,SEKOLAH MENENGAH KEBANGSAAN KOTA,5,529
,,,,,,,,,,,
P.022_P.022/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.022,PASIR MAS,P.022/POSTAL VOTE,UNDI POS,UNDI POS,UNDI POS,UNDI POS,1,2071
P.022_P.022/EARLY VOTE_022/11/00_1,,EARLY VOTE,P.022,PASIR MAS,P.022/EARLY VOTE,EARLY VOTE,022/11/00,UNDI AWAL,BILIK MAKLUMAT BALAI POLIS BUNUT SUSU,1,11
P.022_P.022/EARLY VOTE_022/12/00_1,,EARLY VOTE,P.022,PASIR MAS,P.022/EARLY VOTE,EARLY VOTE,022/12/00,UNDI AWAL,BILIK MESYUARAT (BAHAGIAN SIASATAN DAN PENGUATKUASAAN TRAFIK) IPD PASIR MAS,1,61
P.022_P.022/EARLY VOTE_022/13/00_1,,EARLY VOTE,P.022,PASIR MAS,P.022/EARLY VOTE,EARLY VOTE,022/13/00,UNDI AWAL,BILIK PENERANGAN BALAI POLIS BAKONG,1,29
P.022_N.11_022/11/01_1,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/01,PANGKAL KALA ,SEKOLAH KEBANGSAAN PANGKAL KALA,1,291
P.022_N.11_022/11/01_2,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/01,PANGKAL KALA ,SEKOLAH KEBANGSAAN PANGKAL KALA,2,479
P.022_N.11_022/11/01_3,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/01,PANGKAL KALA ,SEKOLAH KEBANGSAAN PANGKAL KALA,3,423
P.022_N.11_022/11/01_4,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/01,PANGKAL KALA ,SEKOLAH KEBANGSAAN PANGKAL KALA,4,482
P.022_N.11_022/11/02_1,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/02,BECHAH SEMAK ,SEKOLAH KEBANGSAAN PENGGU,1,292
P.022_N.11_022/11/02_2,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/02,BECHAH SEMAK ,SEKOLAH KEBANGSAAN PENGGU,2,341
P.022_N.11_022/11/02_3,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/02,BECHAH SEMAK ,SEKOLAH KEBANGSAAN PENGGU,3,459
P.022_N.11_022/11/02_4,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/02,BECHAH SEMAK ,SEKOLAH KEBANGSAAN PENGGU,4,416
P.022_N.11_022/11/02_5,,NORMAL VOTE,P.022,PASIR MAS,N.11,TENDONG,022/11/02,BECHAH SEMAK ,SEKOLAH KEBANGSAAN PENGGU,5,484
