UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,PN,PN CANDIDATE,PN CANDIDATE GENDER,PN CANDIDATE AGE,PN VOTE,GTA,GTA CANDIDATE,GTA CANDIDATE GENDER,GTA CANDIDATE AGE,GTA VOTE,GPS,GPS CANDIDATE,GPS CANDIDATE GENDER,GPS CANDIDATE AGE,GPS VOTE,GRS,GRS CANDIDATE,GRS CANDIDATE GENDER,GRS CANDIDATE AGE,GRS VOTE,WARISAN,WARISAN CANDIDATE,WARISAN CANDIDATE GENDER,WARISAN CANDIDATE AGE,WARISAN VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,INDEPENDENT 3,INDEPENDENT 3 CANDIDATE,INDEPENDENT 3 CANDIDATE GENDER,INDEPENDENT 3 CANDIDATE AGE,INDEPENDENT 3 VOTE,INDEPENDENT 4,INDEPENDENT 4 CANDIDATE,INDEPENDENT 4 CANDIDATE GENDER,INDEPENDENT 4 CANDIDATE AGE,INDEPENDENT 4 VOTE,XXX,YYY,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,VERIFY
P.017_N.33_017/33/20_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/20,KAMPUNG BARU,"SEKOLAH KEBANGSAAN TUNKU ABDUL MALIK, KULIM",1,302,MIC,DATO SIVARAJ CHANDRAN,MALE,46,8,PKR,DR. SOFEE RAZAK,MALE,47,184,PPBM,DATO' CIKGU AZMAN,MALE,,100,PEJUANG,HAMZAH ABD RAHMAN,MALE,,4,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,299,3,0,TRUE
P.017_N.33_017/33/20_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/20,KAMPUNG BARU,"SEKOLAH KEBANGSAAN TUNKU ABDUL MALIK, KULIM",2,402,MIC,DATO SIVARAJ CHANDRAN,MALE,46,8,PKR,DR. SOFEE RAZAK,MALE,47,165,PPBM,DATO' CIKGU AZMAN,MALE,,221,PEJUANG,HAMZAH ABD RAHMAN,MALE,,1,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,4,,,,,,,,,,,,,400,2,0,TRUE
P.017_N.33_017/33/21_1,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/21,JALAN SERDANG,"SEKOLAH JENIS KEBANGSAAN (CINA) KELANG LAMA, KULIM",1,272,MIC,DATO SIVARAJ CHANDRAN,MALE,46,11,PKR,DR. SOFEE RAZAK,MALE,47,199,PPBM,DATO' CIKGU AZMAN,MALE,,43,PEJUANG,HAMZAH ABD RAHMAN,MALE,,7,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,2,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,5,,,,,,,,,,,,,267,5,0,TRUE
P.017_N.33_017/33/21_2,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/21,JALAN SERDANG,"SEKOLAH JENIS KEBANGSAAN (CINA) KELANG LAMA, KULIM",2,297,MIC,DATO SIVARAJ CHANDRAN,MALE,46,7,PKR,DR. SOFEE RAZAK,MALE,47,192,PPBM,DATO' CIKGU AZMAN,MALE,,89,PEJUANG,HAMZAH ABD RAHMAN,MALE,,2,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,292,5,0,TRUE
P.017_N.33_017/33/21_3,,NORMAL VOTE,P.017,PADANG SERAI,N.33,MERBAU PULAS,017/33/21,JALAN SERDANG,"SEKOLAH JENIS KEBANGSAAN (CINA) KELANG LAMA, KULIM",3,470,MIC,DATO SIVARAJ CHANDRAN,MALE,46,7,PKR,DR. SOFEE RAZAK,MALE,47,214,PPBM,DATO' CIKGU AZMAN,MALE,,240,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,6,,,,,,,,,,,,,468,2,0,TRUE
P.017_N.34_017/34/01_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",1,289,MIC,DATO SIVARAJ CHANDRAN,MALE,46,13,PKR,DR. SOFEE RAZAK,MALE,47,223,PPBM,DATO' CIKGU AZMAN,MALE,,47,PEJUANG,HAMZAH ABD RAHMAN,MALE,,3,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,0,,,,,,,,,,,,,286,3,0,TRUE
P.017_N.34_017/34/01_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",2,354,MIC,DATO SIVARAJ CHANDRAN,MALE,46,9,PKR,DR. SOFEE RAZAK,MALE,47,231,PPBM,DATO' CIKGU AZMAN,MALE,,107,PEJUANG,HAMZAH ABD RAHMAN,MALE,,3,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,0,,,,,,,,,,,,,350,4,0,TRUE
P.017_N.34_017/34/01_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",3,431,MIC,DATO SIVARAJ CHANDRAN,MALE,46,8,PKR,DR. SOFEE RAZAK,MALE,47,252,PPBM,DATO' CIKGU AZMAN,MALE,,162,PEJUANG,HAMZAH ABD RAHMAN,MALE,,1,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,4,,,,,,,,,,,,,427,4,0,TRUE
P.017_N.34_017/34/01_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",4,369,MIC,DATO SIVARAJ CHANDRAN,MALE,46,13,PKR,DR. SOFEE RAZAK,MALE,47,210,PPBM,DATO' CIKGU AZMAN,MALE,,144,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,369,0,0,TRUE
P.017_N.34_017/34/01_5,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",5,397,MIC,DATO SIVARAJ CHANDRAN,MALE,46,5,PKR,DR. SOFEE RAZAK,MALE,47,156,PPBM,DATO' CIKGU AZMAN,MALE,,232,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,395,2,0,TRUE
P.017_N.34_017/34/01_6,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/01,"PEKAN PADANG SERAI
","SEKOLAH JENIS KEBANGSAAN (CINA) SHANG CHENG, PADANG SERAI",6,404,MIC,DATO SIVARAJ CHANDRAN,MALE,46,3,PKR,DR. SOFEE RAZAK,MALE,47,134,PPBM,DATO' CIKGU AZMAN,MALE,,263,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,3,,,,,,,,,,,,,403,1,0,TRUE
P.017_N.34_017/34/02_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",1,315,MIC,DATO SIVARAJ CHANDRAN,MALE,46,6,PKR,DR. SOFEE RAZAK,MALE,47,240,PPBM,DATO' CIKGU AZMAN,MALE,,57,PEJUANG,HAMZAH ABD RAHMAN,MALE,,6,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,2,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,1,,,,,,,,,,,,,312,3,0,TRUE
P.017_N.34_017/34/02_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",2,383,MIC,DATO SIVARAJ CHANDRAN,MALE,46,6,PKR,DR. SOFEE RAZAK,MALE,47,232,PPBM,DATO' CIKGU AZMAN,MALE,,141,PEJUANG,HAMZAH ABD RAHMAN,MALE,,1,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,382,1,0,TRUE
P.017_N.34_017/34/02_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",3,319,MIC,DATO SIVARAJ CHANDRAN,MALE,46,4,PKR,DR. SOFEE RAZAK,MALE,47,165,PPBM,DATO' CIKGU AZMAN,MALE,,147,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,3,,,,,,,,,,,,,319,0,0,TRUE
P.017_N.34_017/34/02_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/02,JALAN BALING,"SEKOLAH MENENGAH KEBANGSAAN PADANG SERAI, PADANG SERAI",4,341,MIC,DATO SIVARAJ CHANDRAN,MALE,46,2,PKR,DR. SOFEE RAZAK,MALE,47,130,PPBM,DATO' CIKGU AZMAN,MALE,,203,PEJUANG,HAMZAH ABD RAHMAN,MALE,,1,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,339,2,0,TRUE
P.017_N.34_017/34/03_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/03,JALAN LUNAS,"SEKOLAH MENENGAH KEBANGSAAN KULIM, KULIM",1,301,MIC,DATO SIVARAJ CHANDRAN,MALE,46,18,PKR,DR. SOFEE RAZAK,MALE,47,119,PPBM,DATO' CIKGU AZMAN,MALE,,153,PEJUANG,HAMZAH ABD RAHMAN,MALE,,3,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,296,5,0,TRUE
P.017_N.34_017/34/03_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/03,JALAN LUNAS,"SEKOLAH MENENGAH KEBANGSAAN KULIM, KULIM",2,433,MIC,DATO SIVARAJ CHANDRAN,MALE,46,9,PKR,DR. SOFEE RAZAK,MALE,47,95,PPBM,DATO' CIKGU AZMAN,MALE,,327,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,1,,,,,,,,,,,,,432,1,0,TRUE
P.017_N.34_017/34/04_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",1,356,MIC,DATO SIVARAJ CHANDRAN,MALE,46,17,PKR,DR. SOFEE RAZAK,MALE,47,60,PPBM,DATO' CIKGU AZMAN,MALE,,269,PEJUANG,HAMZAH ABD RAHMAN,MALE,,4,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,2,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,354,2,0,TRUE
P.017_N.34_017/34/04_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",2,626,MIC,DATO SIVARAJ CHANDRAN,MALE,46,8,PKR,DR. SOFEE RAZAK,MALE,47,125,PPBM,DATO' CIKGU AZMAN,MALE,,491,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,626,0,0,TRUE
P.017_N.34_017/34/04_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",3,521,MIC,DATO SIVARAJ CHANDRAN,MALE,46,8,PKR,DR. SOFEE RAZAK,MALE,47,159,PPBM,DATO' CIKGU AZMAN,MALE,,349,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,3,,,,,,,,,,,,,519,2,0,TRUE
P.017_N.34_017/34/04_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",4,523,MIC,DATO SIVARAJ CHANDRAN,MALE,46,9,PKR,DR. SOFEE RAZAK,MALE,47,114,PPBM,DATO' CIKGU AZMAN,MALE,,396,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,521,2,0,TRUE
P.017_N.34_017/34/04_5,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",5,558,MIC,DATO SIVARAJ CHANDRAN,MALE,46,12,PKR,DR. SOFEE RAZAK,MALE,47,100,PPBM,DATO' CIKGU AZMAN,MALE,,439,PEJUANG,HAMZAH ABD RAHMAN,MALE,,3,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,3,,,,,,,,,,,,,557,1,0,TRUE
P.017_N.34_017/34/04_6,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",6,547,MIC,DATO SIVARAJ CHANDRAN,MALE,46,6,PKR,DR. SOFEE RAZAK,MALE,47,89,PPBM,DATO' CIKGU AZMAN,MALE,,450,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,1,,,,,,,,,,,,,546,1,0,TRUE
P.017_N.34_017/34/04_7,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN MAHSURI, PADANG SERAI",7,539,MIC,DATO SIVARAJ CHANDRAN,MALE,46,5,PKR,DR. SOFEE RAZAK,MALE,47,68,PPBM,DATO' CIKGU AZMAN,MALE,,466,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,0,,,,,,,,,,,,,539,0,0,TRUE
P.017_N.34_017/34/04_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG HENRIETTA, PADANG SERAI",1,237,MIC,DATO SIVARAJ CHANDRAN,MALE,46,20,PKR,DR. SOFEE RAZAK,MALE,47,180,PPBM,DATO' CIKGU AZMAN,MALE,,20,PEJUANG,HAMZAH ABD RAHMAN,MALE,,5,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,4,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,4,,,,,,,,,,,,,233,4,0,TRUE
P.017_N.34_017/34/04_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN RIA, PADANG SERAI",1,342,MIC,DATO SIVARAJ CHANDRAN,MALE,46,6,PKR,DR. SOFEE RAZAK,MALE,47,197,PPBM,DATO' CIKGU AZMAN,MALE,,130,PEJUANG,HAMZAH ABD RAHMAN,MALE,,2,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,3,,,,,,,,,,,,,338,4,0,TRUE
P.017_N.34_017/34/04_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN RIA, PADANG SERAI",2,487,MIC,DATO SIVARAJ CHANDRAN,MALE,46,18,PKR,DR. SOFEE RAZAK,MALE,47,291,PPBM,DATO' CIKGU AZMAN,MALE,,165,PEJUANG,HAMZAH ABD RAHMAN,MALE,,2,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,5,,,,,,,,,,,,,482,5,0,TRUE
P.017_N.34_017/34/04_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN RIA, PADANG SERAI",3,436,MIC,DATO SIVARAJ CHANDRAN,MALE,46,11,PKR,DR. SOFEE RAZAK,MALE,47,186,PPBM,DATO' CIKGU AZMAN,MALE,,231,PEJUANG,HAMZAH ABD RAHMAN,MALE,,2,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,4,,,,,,,,,,,,,434,2,0,TRUE
P.017_N.34_017/34/04_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/04,HENRIETTA,"SEKOLAH KEBANGSAAN TAMAN RIA, PADANG SERAI",4,498,MIC,DATO SIVARAJ CHANDRAN,MALE,46,10,PKR,DR. SOFEE RAZAK,MALE,47,181,PPBM,DATO' CIKGU AZMAN,MALE,,306,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,0,,,,,,,,,,,,,497,1,0,TRUE
P.017_N.34_017/34/05_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/05,VICTORIA,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG VICTORIA, PADANG SERAI",1,317,MIC,DATO SIVARAJ CHANDRAN,MALE,46,24,PKR,DR. SOFEE RAZAK,MALE,47,251,PPBM,DATO' CIKGU AZMAN,MALE,,19,PEJUANG,HAMZAH ABD RAHMAN,MALE,,5,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,1,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,14,,,,,,,,,,,,,314,3,0,TRUE
P.017_N.34_017/34/05_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/05,VICTORIA,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG VICTORIA, PADANG SERAI",2,333,MIC,DATO SIVARAJ CHANDRAN,MALE,46,17,PKR,DR. SOFEE RAZAK,MALE,47,267,PPBM,DATO' CIKGU AZMAN,MALE,,29,PEJUANG,HAMZAH ABD RAHMAN,MALE,,1,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,14,,,,,,,,,,,,,328,5,0,TRUE
P.017_N.34_017/34/05_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/05,VICTORIA,"SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG VICTORIA, PADANG SERAI",3,456,MIC,DATO SIVARAJ CHANDRAN,MALE,46,13,PKR,DR. SOFEE RAZAK,MALE,47,343,PPBM,DATO' CIKGU AZMAN,MALE,,75,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,17,,,,,,,,,,,,,448,8,0,TRUE
P.017_N.34_017/34/06_1,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/06,NAGA LILIT,"SEKOLAH KEBANGSAAN PERMATANG TOK DIK, PADANG SERAI",1,318,MIC,DATO SIVARAJ CHANDRAN,MALE,46,19,PKR,DR. SOFEE RAZAK,MALE,47,44,PPBM,DATO' CIKGU AZMAN,MALE,,240,PEJUANG,HAMZAH ABD RAHMAN,MALE,,6,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,1,,,,,,,,,,,,,310,8,0,TRUE
P.017_N.34_017/34/06_2,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/06,NAGA LILIT,"SEKOLAH KEBANGSAAN PERMATANG TOK DIK, PADANG SERAI",2,380,MIC,DATO SIVARAJ CHANDRAN,MALE,46,11,PKR,DR. SOFEE RAZAK,MALE,47,60,PPBM,DATO' CIKGU AZMAN,MALE,,291,PEJUANG,HAMZAH ABD RAHMAN,MALE,,3,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,0,,,,,,,,,,,,,365,15,0,TRUE
P.017_N.34_017/34/06_3,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/06,NAGA LILIT,"SEKOLAH KEBANGSAAN PERMATANG TOK DIK, PADANG SERAI",3,459,MIC,DATO SIVARAJ CHANDRAN,MALE,46,10,PKR,DR. SOFEE RAZAK,MALE,47,68,PPBM,DATO' CIKGU AZMAN,MALE,,378,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,0,,,,,,,,,,,,,456,3,0,TRUE
P.017_N.34_017/34/06_4,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/06,NAGA LILIT,"SEKOLAH KEBANGSAAN PERMATANG TOK DIK, PADANG SERAI",4,453,MIC,DATO SIVARAJ CHANDRAN,MALE,46,10,PKR,DR. SOFEE RAZAK,MALE,47,52,PPBM,DATO' CIKGU AZMAN,MALE,,385,PEJUANG,HAMZAH ABD RAHMAN,MALE,,2,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,2,,,,,,,,,,,,,451,2,0,TRUE
P.017_N.34_017/34/06_5,,NORMAL VOTE,P.017,PADANG SERAI,N.34,LUNAS,017/34/06,NAGA LILIT,"SEKOLAH KEBANGSAAN PERMATANG TOK DIK, PADANG SERAI",5,463,MIC,DATO SIVARAJ CHANDRAN,MALE,46,9,PKR,DR. SOFEE RAZAK,MALE,47,36,PPBM,DATO' CIKGU AZMAN,MALE,,414,PEJUANG,HAMZAH ABD RAHMAN,MALE,,0,,,,,,,,,,,WARISAN,MOHD BAKHRI BIN HAJI HASHIM,MALE,,0,,,,,,,,,,,,,,,,,,,,,INDEPENDENT - HORSE,ANANDA AK,MALE,,0,,,,,,,,,,,,,459,4,0,TRUE
