id,t,jp,pid,s,kid,kt,i,st,mi,nc,ju,mj,ut
22,RASININ BIN KOUTIS @ KAUTIS,,54,L,18000,parlimen,,,2022-11-05T12:10:11.530Z,2,0,0,
526,DATUK SERI PANGLIMA DR.JEFFREY G.KITINGAN,TIMBALAN KETUA MENTERI,63,L,18000,parlimen,,,2022-11-05T12:10:11.530Z,3,0,0,
344,DATUK JAKE NOINTIN,PESARA,64,L,18000,parlimen,,,2022-11-05T12:10:11.530Z,4,0,0,
448,ULYA HUSAMUDIN ,AHLI PERNIAGAAN,25,L,01000,parlimen,,,2022-11-05T12:11:06.333Z,3,0,0,
110,DR. AHMAD FAKHRUDDIN,BEKERJA SENDIRI,27,L,01000,parlimen,,,2022-11-05T12:11:06.333Z,4,0,0,
220,DATO DR MASHITAH BINTI IBRAHIM,,1,P,01000,parlimen,,,2022-11-05T12:11:06.333Z,5,0,0,
726,PAK TUAN AL IDRUS,SENDIRI,54,L,01000,parlimen,,,2022-11-05T12:11:06.333Z,2,0,0,
672,DR AZMAN ISMAIL,DOKTOR PERUBATAN SWASTA,31,L,01000,parlimen,,,2022-11-05T12:11:06.333Z,1,0,0,
1143,BOBBY ANAK WILLIAM,,30,L,21800,parlimen,,,2022-11-05T12:11:13.823Z,3,0,0,
174,LUKANISMAN BIN AWANG SAUNI,TIADA,32,L,21800,parlimen,,,2022-11-05T12:11:13.823Z,1,0,0,
1210,ZULHAIDAH SUBOH,AHLI POLITIK,31,P,21800,parlimen,,,2022-11-05T12:11:13.823Z,2,0,0,
218,RUDDY BIN AWAH,"PEMBANTU MENTERI SAINS, TEKNOLOGI DAN INOVASI",63,L,16700,parlimen,,,2022-11-05T12:11:15.583Z,1,0,0,
575,VERDON BIN BAHANDA,BERNIAGA,20,L,16700,parlimen,025,,2022-11-05T12:11:15.583Z,4,0,0,
962,PETRONELLA USUN,"PEGAWAI KHAS & KETUA JABATAN , JABATAN HUBUNGAN STRATEGIK ",25,P,16700,parlimen,,,2022-11-05T12:11:15.583Z,2,0,0,
712,RASHID BIN ABDUL HARUN,TIADA,54,L,16700,parlimen,,,2022-11-05T12:11:15.583Z,3,0,0,
841,THONNY CHEE,PERUNDING UNDANG-UNDANG DAN PELABURAN,31,L,16700,parlimen,,,2022-11-05T12:11:15.583Z,5,0,0,
810,HAJI AZNEL B HAJI IBRAHIM,,1,L,05401,dun,,,2022-11-05T12:11:49.640Z,3,0,0,
746,ABG MAN,,31,L,05401,dun,,,2022-11-05T12:11:49.640Z,1,0,0,
949,AMIN ROSLAN,,27,L,05401,dun,,,2022-11-05T12:11:49.640Z,2,0,0,
958,IBIL JAYA,TIADA,31,L,20500,parlimen,,,2022-11-05T12:12:54.677Z,3,0,0,
1086,DATUK ALI BIJU,TIADA,27,L,20500,parlimen,,,2022-11-05T12:12:54.677Z,2,0,0,
436,GIENDAM JONATHAN TAIT,AHLI PERNIAGAAN,32,L,20500,parlimen,,,2022-11-05T12:12:54.677Z,1,0,0,
76,NORHASLINDA ZAKARIA,,27,P,07452,dun,,,2022-11-05T12:13:55.037Z,4,0,0,
1022,MOHD AZLAN BIN SUHAIMI,,25,L,07452,dun,,,2022-11-05T12:13:55.037Z,2,0,0,
877,DATO NORZAMAN,,1,L,07452,dun,,,2022-11-05T12:13:55.037Z,1,0,0,
869,YAHAYA BIN AHMAD,,54,L,07452,dun,,,2022-11-05T12:13:55.037Z,3,0,0,
609,CIKGU RAZAK @ CR,,31,L,07452,dun,,,2022-11-05T12:13:55.037Z,5,0,0,
202,HUANG TIONG SII,PENIAGA,32,L,20800,parlimen,,,2022-11-05T12:14:18.703Z,1,0,0,
323,RODERICK WONG SIEW LEAD,SELF-EMPLOYED,3,L,20800,parlimen,,,2022-11-05T12:14:18.703Z,2,0,0,
400,TAN JOON LONG @ TAN CHOW KANG,BEKERJA SENDIRI,7,L,01500,parlimen,,,2022-11-05T12:15:28.133Z,2,0,0,
619,DATO' SHAHANIM BINTI MOHAMAD YUSOFF,TIADA,1,P,01500,parlimen,,,2022-11-05T12:15:28.133Z,5,0,0,
783,DR. ROBERT LING,AHLI MAJLIS MESYUARAT KERAJAAN NEGERI,27,L,01500,parlimen,,,2022-11-05T12:15:28.133Z,4,0,0,
1167,HJ. MARZUKI YAHYA,AHLI PERNIAGAAN,25,L,01500,parlimen,,,2022-11-05T12:15:28.133Z,3,0,0,
1155,DR. TAUFIQ BIN DATO' JOHARI,AHLI PERNIAGAAN,31,L,01500,parlimen,,,2022-11-05T12:15:28.133Z,1,0,0,
1152,HAJI JAMIL YAHYA,,27,L,05504,dun,,,2022-11-05T12:15:36.193Z,1,0,0,
1153,MOHD SABRI BIN ABDUL MANAF,,31,L,05504,dun,,,2022-11-05T12:15:36.193Z,3,0,0,
1135,SAARANI MOHAMAD,,1,L,05504,dun,,,2022-11-05T12:15:36.193Z,2,0,0,
793,SITI NOORHASMAHWATTY OSMAN,,54,L,18200,parlimen,,,2022-11-05T12:16:08.600Z,2,0,0,
338,SANGKAR BIN RASAM,,31,L,18200,parlimen,,,2022-11-05T12:16:08.600Z,4,0,0,
566,JEKERISON KILAN,,64,L,18200,parlimen,,,2022-11-05T12:16:08.600Z,3,0,0,
235,JAMANI BIN DERIMIN,BERNIAGA,25,L,18200,parlimen,,,2022-11-05T12:16:08.600Z,1,0,0,
89,DATUK ARTHUR JOSEPH KURUP,,1,L,18200,parlimen,,,2022-11-05T12:16:08.600Z,5,0,0,
799,NANCY SHUKRI,MENTERI PERSEKUTUAN,32,P,19300,parlimen,,,2022-11-05T12:17:11.003Z,1,0,0,
1044,MOHAMAD ZEN PELI,USAHAWAN,31,L,19300,parlimen,,,2022-11-05T12:17:11.003Z,3,0,0,
1068,AFFENDI BIN JEMAN,AHLI PERNIAGAAN,20,L,19300,parlimen,025,,2022-11-05T12:17:11.003Z,2,0,0,
1203,DATO' SRI RICHARD RIOT ANAK JAEM,TIADA,32,L,19900,parlimen,,,2022-11-05T12:18:44.833Z,2,0,0,
1261,LEARRY ANAK JABUL,SETIAUSAHA,3,L,19900,parlimen,,,2022-11-05T12:18:44.833Z,4,0,0,
1245,DR ALIM IMPIRA,PESARA KERAJAAN / AHLI PERNIAGAAN,20,L,19900,parlimen,025,,2022-11-05T12:18:44.833Z,1,0,0,
1226,ELSIY A/K TINGANG,,35,P,19900,parlimen,,,2022-11-05T12:18:44.833Z,3,0,0,
1091,SHAHIDAN BIN KASSIM,TIADA,27,L,00300,parlimen,,,2022-11-05T12:20:52.837Z,2,0,0,
741,ROZABIL @ TOK BEN,AHLI PERNIAGAAN,1,L,00300,parlimen,,,2022-11-05T12:20:52.837Z,3,0,0,
447,FATHIN AMELINA,TIADA,31,P,00300,parlimen,,,2022-11-05T12:20:52.837Z,1,0,0,
176,HENRY SHIM,PENIAGA,31,L,17500,parlimen,,,2022-11-05T12:21:36.577Z,3,0,0,
771,JOHNNY SITAMIN,,20,L,17500,parlimen,027,,2022-11-05T12:21:36.577Z,4,0,0,
866,NICHOLAS SYLVESTER @ BERRY,EXECUTIVE CHAIRMAN,25,L,17500,parlimen,,,2022-11-05T12:21:36.577Z,1,0,0,
589,HJ. AHMAD HASSAN,,54,L,17500,parlimen,,,2022-11-05T12:21:36.577Z,5,0,0,
685,DATUK ARMIZAN BIN MOHD ALI,,63,L,17500,parlimen,,,2022-11-05T12:21:36.577Z,6,0,0,
918,NORBERT CHIN,,20,L,17500,parlimen,025,,2022-11-05T12:21:36.577Z,2,0,0,
928,NAZRUL NAZIR,TIADA,27,L,10200,parlimen,,,2022-11-05T12:22:40.950Z,1,0,0,
896,CHEE CHEE MENG,TIADA,7,L,10200,parlimen,,,2022-11-05T12:22:40.950Z,6,0,0,
725,USTAZ ANNUAR BIN SALLEH,TIADA,25,L,10200,parlimen,,,2022-11-05T12:22:40.950Z,8,0,0,
639,FAUZI HASIM,KERJA SENDIRI,20,L,10200,parlimen,027,,2022-11-05T12:22:40.950Z,4,0,0,
857,HOH HEE LEE,PEGUAM,1,L,10200,parlimen,,,2022-11-05T12:22:40.950Z,3,0,0,
797,DR. JAMAL,PENGARAH,20,L,10200,parlimen,025,,2022-11-05T12:22:40.950Z,2,0,0,
268,SYAHREDZAN BIN JOHAN,PEGUAM,31,L,10200,parlimen,,,2022-11-05T12:22:40.950Z,7,0,0,
530,ASSOCIATE PROF. SUTHAN  M,USAHAWAN ,20,L,10200,parlimen,007,,2022-11-05T12:22:40.950Z,5,0,0,
405,DATO' CHE LAH (DCL),AHLI POLITIK,1,L,01900,parlimen,,,2022-11-05T12:22:51.247Z,5,0,0,
251,HAJI WAN JO,TIADA,31,L,01900,parlimen,,,2022-11-05T12:22:51.247Z,4,0,0,
145,KHAIRUL AZUAN,AHLI PERNIAGAAN,54,L,01900,parlimen,,,2022-11-05T12:22:51.247Z,1,0,0,
6,DATO' KAK TAZ,TIADA,2,P,01900,parlimen,,,2022-11-05T12:22:51.247Z,2,0,0,
37,ASRI ALI,PENIAGA,34,L,01900,parlimen,,,2022-11-05T12:22:51.247Z,3,0,0,
867,WEL @ MAXWEL ROJIS,TIADA,31,L,20100,parlimen,,,2022-11-05T12:23:52.683Z,2,0,0,
932,MOHAMAD SHAFIZAN,BEKERJA SENDIRI,32,L,20100,parlimen,,,2022-11-05T12:23:52.683Z,1,0,0,
1125,HAMDAN SANI,BEKERJA SENDIRI,27,L,20100,parlimen,,,2022-11-05T12:23:52.683Z,3,0,0,
657,MAZLIWATI BINTI ABDUL MALEK,TIADA,54,P,18700,parlimen,,,2022-11-05T12:24:49.213Z,1,0,0,
590,BUNG MOKTAR BIN RADIN,TIMBALAN KETUA MENTERI,1,L,18700,parlimen,,,2022-11-05T12:24:49.213Z,2,0,0,
121,KHAIRUL AZWAN HARUN,,1,L,07300,parlimen,,,2022-11-05T12:24:53.813Z,4,0,0,
312,USTAZ NIK OMAR,,31,L,07300,parlimen,,,2022-11-05T12:24:53.813Z,2,0,0,
310,USTAZ JAMALUDIN BIN YAHYA,,27,L,07300,parlimen,,,2022-11-05T12:24:53.813Z,3,0,0,
512,ZAIROL HIZAM BIN ZAKARIA,,25,L,07300,parlimen,,,2022-11-05T12:24:53.813Z,1,0,0,
1078,ROWIENA RASID,PEGUAM SWASTA,54,P,18300,parlimen,,,2022-11-05T12:25:13.237Z,2,0,0,
1058,BENEDICT ASMAT,,1,L,18300,parlimen,,,2022-11-05T12:25:13.237Z,1,0,0,
1032,HAUSING BIN SAMSUDIN @ SUDIN,,25,L,18300,parlimen,,,2022-11-05T12:25:13.237Z,3,0,0,
1015,FELIX JOSEPH SAANG,AHLI PERNIAGAAN,31,L,18300,parlimen,,,2022-11-05T12:25:13.237Z,5,0,0,
893,RONALD KIANDEE,MENTERI (CARETAKER),27,L,18300,parlimen,,,2022-11-05T12:25:13.237Z,4,0,0,
1001,SUSAN ANAK GEORGE,TIADA,30,P,20900,parlimen,,,2022-11-05T12:25:16.807Z,1,0,0,
1027,LARRY SOON @ LARRY SNG WEI SHIEN,TIADA,42,L,20900,parlimen,,,2022-11-05T12:25:16.807Z,3,0,0,
541,JOSEPH SALANG,PESARA,32,L,20900,parlimen,,,2022-11-05T12:25:16.807Z,2,0,0,
264,ELLY LAWAI NGALAI,AHLI PERNIAGAAN,20,L,20900,parlimen,021,,2022-11-05T12:25:16.807Z,4,0,0,
1045,MOHD ARRIF BIN ABDUL MAJID,,1,L,06100,parlimen,,,2022-11-05T12:26:14.500Z,2,0,0,
889,KAMIL MUNIM,,31,L,06100,parlimen,,,2022-11-05T12:26:14.500Z,3,0,0,
941,KAPTEN AZAHARI,,27,L,06100,parlimen,,,2022-11-05T12:26:14.500Z,1,0,0,
969,KO CHU LIANG,,54,L,00100,parlimen,,,2022-11-05T12:26:48.940Z,2,0,0,
1069,RUSHDAN BIN RUSMI,AHLI PERNIAGAAN,27,L,00100,parlimen,,,2022-11-05T12:26:48.940Z,1,0,0,
1113,ZAHIDI BIN ZAINUL ABIDIN,TIADA,20,L,00100,parlimen,004,,2022-11-05T12:26:48.940Z,3,0,0,
259,ZAHIDA BINTI ZARIK KHAN,TIADA,1,P,00100,parlimen,,,2022-11-05T12:26:48.940Z,4,0,0,
118,KAPT (B) HJ MOHAMAD YAHAYA,SENDIRI,31,L,00100,parlimen,,,2022-11-05T12:26:48.940Z,5,0,0,
148,LAU CHI KEONG @ THOMAS LAU,AHLI PERNIAGAAN,63,L,18600,parlimen,,,2022-11-05T12:28:06.690Z,3,0,0,
17,PETER HII,PENIAGA ,20,L,18600,parlimen,029,,2022-11-05T12:28:06.690Z,1,0,0,
227,VIVIAN WONG SHIR YEE,TIADA,31,P,18600,parlimen,,,2022-11-05T12:28:06.690Z,4,0,0,
582,HAJJAH LITA TAN BINTI ABDULLAH,TIADA,20,P,18600,parlimen,004,,2022-11-05T12:28:06.690Z,6,0,0,
330,ALEX THIEN,TIADA,54,L,18600,parlimen,,,2022-11-05T12:28:06.690Z,5,0,0,
420,SYEIKH LOKEMAN,TIADA,20,L,18600,parlimen,024,,2022-11-05T12:28:06.690Z,2,0,0,
568,KHAIRUDDIN BIN TARMIZI,,1,L,07554,dun,,,2022-11-05T12:28:41.817Z,2,0,0,
211,KHAIRUN NIZAM BIN MARSOM,,27,L,07554,dun,,,2022-11-05T12:28:41.817Z,3,0,0,
938,WASANTHEE A/P SINNASAMY,,31,P,07554,dun,,,2022-11-05T12:28:41.817Z,1,0,0,
644,DATO' HJ MOHAMMAD YUSOF BIN APDAL,PENIAGA,54,L,18800,parlimen,,,2022-11-05T12:29:26.130Z,2,0,0,
732,SIA YU HOCK,KERJA SENDIRI,31,L,18800,parlimen,,,2022-11-05T12:29:26.130Z,1,0,0,
236,MAIZATUL AKMAM BT HJ ALAWI,PEGUAM,1,P,18800,parlimen,,,2022-11-05T12:29:26.130Z,3,0,0,
1005,USTAZ AZIZI,,27,L,06120,dun,,,2022-11-05T12:30:34.060Z,1,0,0,
1065,CIKGU ZAITON,,31,P,06120,dun,,,2022-11-05T12:30:34.060Z,2,0,0,
1026,MOHAMAD AZIR BIN ISMAIL,,1,L,06120,dun,,,2022-11-05T12:30:34.060Z,3,0,0,
1067,NAZIRUL BIN JAMALUDDIN,,1,L,05811,dun,,,2022-11-05T12:33:08.183Z,2,0,0,
1031,SHEIKH KHUZAIFAH,,31,L,05811,dun,,,2022-11-05T12:33:08.183Z,3,0,0,
995,HAJI RAZMAN BIN ZAKARIA,,27,L,05811,dun,,,2022-11-05T12:33:08.183Z,1,0,0,
926,TEH CHAI AAN,TIADA,1,L,00101,dun,,,2022-11-05T12:34:56.870Z,6,0,0,
1145,KHAW HOCK KONG,TIADA,54,L,00101,dun,,,2022-11-05T12:34:56.870Z,1,0,0,
632,TEH SENG CHUAN,TIADA,31,L,00101,dun,,,2022-11-05T12:34:56.870Z,2,0,0,
1193,SHAHRIL (CAEN),TIADA,25,L,00101,dun,,,2022-11-05T12:34:56.870Z,5,0,0,
1198,ZAHIDI BIN ZAINUL ABIDIN,TIADA,20,L,00101,dun,004,,2022-11-05T12:34:56.870Z,4,0,0,
1168,IZIZAM BIN IBRAHIM (ADI),TIADA,27,L,00101,dun,,,2022-11-05T12:34:56.870Z,3,0,0,
1186,DR. ELLI LUHAT,PRACTISING SCIENTIST,20,L,21000,parlimen,025,,2022-11-05T12:35:06.467Z,2,0,0,
855,MICHAEL ANAK LIAS,TIADA,20,L,21000,parlimen,023,,2022-11-05T12:35:06.467Z,5,0,0,
929,JOSEPH NYAMBONG,TIADA,31,L,21000,parlimen,,,2022-11-05T12:35:06.467Z,1,0,0,
947,GEORGE CHEN,PENSYARAH,20,L,21000,parlimen,004,,2022-11-05T12:35:06.467Z,4,0,0,
475,AARON AGO ANAK DAGANG,TIADA,32,L,21000,parlimen,,,2022-11-05T12:35:06.467Z,3,0,0,
449,CIKGU ZAKRI,TIADA,27,L,00200,parlimen,,,2022-11-05T12:35:40.970Z,1,0,0,
847,DR FATHUL BARI,TIADA,1,L,00200,parlimen,,,2022-11-05T12:35:40.970Z,2,0,0,
1309,PROF. DR. ROHIMI SHAPIEE,PESARA,54,L,00200,parlimen,,,2022-11-05T12:35:40.970Z,3,0,0,
1312,USTAZ NUR SULAIMAN,EKSEKUTIF KANAN YAYASAN PERDANA DIALOG,25,L,00200,parlimen,,,2022-11-05T12:35:40.970Z,5,0,0,
1332,AMIN AHMAD,TIADA,31,L,00200,parlimen,,,2022-11-05T12:35:40.970Z,4,0,0,
1170,LAWRENCE LAI,PEGUAMBELA DAN PEGUAMCARA,35,L,21900,parlimen,,,2022-11-05T12:36:19.863Z,2,0,0,
1200,JEFFERY PHANG,ARKITEK,32,L,21900,parlimen,,,2022-11-05T12:36:19.863Z,1,0,0,
502,CHIEW CHOON MAN,PEGUAM,31,L,21900,parlimen,,,2022-11-05T12:36:19.863Z,3,0,0,
1222,DUKE ANAK JANTENG,TIADA,27,L,21700,parlimen,,,2022-11-05T12:38:27.003Z,1,0,0,
1234,DATO SRI TIONG KING SING,PENIAGA,32,L,21700,parlimen,,,2022-11-05T12:38:27.003Z,2,0,0,
1253,CHIEW CHAN YEW,BUSINESSMAN,3,L,21700,parlimen,,,2022-11-05T12:38:27.003Z,3,0,0,
371,CIKGU MAT SAFAR,,31,L,00102,dun,,,2022-11-05T12:38:40.373Z,1,0,0,
831,HAZIQ ASYRAF DUN,TIADA,27,L,00102,dun,,,2022-11-05T12:38:40.373Z,2,0,0,
714,RUZAINI BIN RAIS,TIADA,1,L,00102,dun,,,2022-11-05T12:38:40.373Z,3,0,0,
1052,SHAMIM NORDIN,BEKERJA SENDIRI,54,L,00102,dun,,,2022-11-05T12:38:40.373Z,4,0,0,
1087,HJ SAAD BIN SEMAN,TIADA,27,L,00103,dun,,,2022-11-05T12:38:45.700Z,2,0,0,
882,ASMAIZA BINTI AHMAD,TIADA,1,P,00103,dun,,,2022-11-05T12:38:45.700Z,3,0,0,
565,NATTHAVUTH SENG,,31,L,00103,dun,,,2022-11-05T12:38:45.700Z,1,0,0,
1137,WAN BADARIAH BINTI WAN SAAD,PEGUAM SYARIE,27,P,00104,dun,,,2022-11-05T12:38:50.820Z,1,0,0,
1046,SITI BERENEE,TIADA,1,P,00104,dun,,,2022-11-05T12:38:50.820Z,3,0,0,
772,AMRAN BIN KAMARUDIN,TIADA,31,L,00104,dun,,,2022-11-05T12:38:50.820Z,2,0,0,
1016,AZIZAN SULAIMAN,TIADA,1,L,00105,dun,,,2022-11-05T12:38:55.590Z,3,0,0,
1019,CIKGU MAZLINA,,31,P,00105,dun,,,2022-11-05T12:38:55.590Z,1,0,0,
1112,USTAZ AZMIR,TIADA,27,L,00105,dun,,,2022-11-05T12:38:55.590Z,2,0,0,
1127,SYAHMI SUHAIMI,TIADA,31,L,00312,dun,,,2022-11-05T12:39:00.637Z,3,0,0,
1000,ISMAIL BIN KASIM (CHU),-,1,L,00312,dun,,,2022-11-05T12:39:00.637Z,2,0,0,
343,MATON BIN DIN,BERNIAGA,25,L,00312,dun,,,2022-11-05T12:39:00.637Z,4,0,0,
1224,ZIKRI,PENIAGA,27,L,00312,dun,,,2022-11-05T12:39:00.637Z,1,0,0,
1161,HASPARIZAL BIN HASSAN,TIADA,31,L,00313,dun,,,2022-11-05T12:39:05.510Z,1,0,0,
1291,ROZIEANA BINTI AHMAD,TIADA,1,P,00313,dun,,,2022-11-05T12:39:05.510Z,4,0,0,
40,USTAZ RIDZUAN BIN HASHIM,TIADA,27,L,00313,dun,,,2022-11-05T12:39:05.510Z,2,0,0,
868,ABDUL MALIK BIN ABDULLAH,PESARA,25,L,00313,dun,,,2022-11-05T12:39:05.510Z,3,0,0,
258,MOHD KAMARUDDIN BIN ABU BAKAR,,1,L,05913,dun,,,2022-11-05T12:39:40.030Z,4,0,0,
1230,CIKGU MAD,,27,L,05913,dun,,,2022-11-05T12:39:40.030Z,3,0,0,
1165,DATO ZAINAL AZMAN BIN ABU SEMAN,,31,L,05913,dun,,,2022-11-05T12:39:40.030Z,1,0,0,
1206,ZAZA,,25,P,05913,dun,,,2022-11-05T12:39:40.030Z,2,0,0,
1179,NURULHISHAM,TIADA,1,L,00314,dun,,,2022-11-05T12:40:27.837Z,1,0,0,
1258,HAJI RAZALI SAAD,USAHAWAN,27,L,00314,dun,,,2022-11-05T12:40:27.837Z,5,0,0,
1314,AMRAN BIN DARUS,-,31,L,00314,dun,,,2022-11-05T12:40:27.837Z,2,0,0,
109,AMMAR BIN HASSAN,PESARA,20,L,00314,dun,004,,2022-11-05T12:40:27.837Z,6,0,0,
945,IZHAR SUDIN,BERNIAGA,25,L,00314,dun,,,2022-11-05T12:40:27.837Z,3,0,0,
966,DR. HAKIM SAAD,DOKTOR PERGIGIAN,54,L,00314,dun,,,2022-11-05T12:40:27.837Z,4,0,0,
1075,DR. AHMAD FADHZIL MOHAMAD,PENGARAH URUSAN AFM HOLDINGS SDN BHD,31,L,00315,dun,,,2022-11-05T12:40:32.987Z,2,0,0,
602,ZAINUDIN BIN YOM,BERNIAGA,54,L,00315,dun,,,2022-11-05T12:40:32.987Z,1,0,0,
273,BUDIN,TIADA,1,L,00315,dun,,,2022-11-05T12:40:32.987Z,3,0,0,
1328,CIKGU SHUKRI,TIADA,27,L,00315,dun,,,2022-11-05T12:40:32.987Z,4,0,0,
1317,ASRUL NIZAN HJ ABD JALIL,TIADA,31,L,00207,dun,,,2022-11-05T12:41:46.917Z,2,0,0,
760,MARZITA BINTI MANSOR,TIADA,27,P,00207,dun,,,2022-11-05T12:41:46.917Z,3,0,0,
933,SAIFUL DANIEL MOHD YUSOF,TIADA,1,L,00207,dun,,,2022-11-05T12:41:46.917Z,1,0,0,
909,MOHD FAIZAL BIN YUNUS,BERNIAGA,25,L,00207,dun,,,2022-11-05T12:41:46.917Z,4,0,0,
897,CLARENCE TING ING HORH,BUSINESSMAN,32,L,21200,parlimen,,,2022-11-05T12:44:56.720Z,2,0,0,
157,OSCAR LING CHAI YEW,PHARMACIST,3,L,21200,parlimen,,,2022-11-05T12:44:56.720Z,1,0,0,
385,WONG SOON KOH,TIADA,35,L,21200,parlimen,,,2022-11-05T12:44:56.720Z,3,0,0,
357,NORAINI ABD GHAPUR,TIADA,31,P,19100,parlimen,,,2022-11-05T12:45:54.357Z,5,0,0,
554,ANDI MUHAMMAD SURYADY BIN BANDY,PEMBANTU MENTERI BELIA DAN SUKAN SABAH,1,L,19100,parlimen,,,2022-11-05T12:45:54.357Z,2,0,0,
464,MA'MUN BIN SULAIMAN,TIADA,54,L,19100,parlimen,,,2022-11-05T12:45:54.357Z,3,0,0,
219,DR NUR AINI ABD RAHMAN (MD),PENGAMAL PERUBATAN SWASTA,25,P,19100,parlimen,,,2022-11-05T12:45:54.357Z,1,0,0,
850,DATO MUHAMAD,PROJECT MANAGEMENT CONSULTANT,20,L,19100,parlimen,029,,2022-11-05T12:45:54.357Z,4,0,0,
1123,DATUK HASHIM SUBOH,BERNIAGA,20,L,00206,dun,025,,2022-11-05T12:46:13.267Z,4,0,0,
284,AZLAN MAN,TIADA,1,L,00206,dun,,,2022-11-05T12:46:13.267Z,2,0,0,
114,FAKHRUL ANWAR BIN ISMAIL,BERNIAGA,27,L,00206,dun,,,2022-11-05T12:46:13.267Z,6,0,0,
1345,MOHAMAD KHAIR BIN MOHD NOOR,BERNIAGA,54,L,00206,dun,,,2022-11-05T12:46:13.267Z,5,0,0,
1176,SHAZWAN BIN SUBAN,BERNIAGA,25,L,00206,dun,,,2022-11-05T12:46:13.267Z,1,0,0,
1219,CIKGU AZHARI,TIADA,31,L,00206,dun,,,2022-11-05T12:46:13.267Z,3,0,0,
1092,MOHD KHAIROL IWAN,,31,L,06119,dun,,,2022-11-05T12:48:26.243Z,1,0,0,
1014,KHAIRUDDIN BIN MOHAMED AZAHARI,,1,L,06119,dun,,,2022-11-05T12:48:26.243Z,2,0,0,
964,SYED LUKMAN HAKIM,,27,L,06119,dun,,,2022-11-05T12:48:26.243Z,4,0,0,
862,AHMAD RODZI ABDUL RAHIM,,25,L,06119,dun,,,2022-11-05T12:48:26.243Z,3,0,0,
637,PRAMOOT A/L PUAN,TIADA,27,L,00208,dun,,,2022-11-05T12:50:23.683Z,3,0,0,
1225,ATAN BIN JASIN,BUSINESS SENDIRI,54,L,00208,dun,,,2022-11-05T12:50:23.683Z,4,0,0,
1212,LIM WENG KHEE,TIADA,1,L,00208,dun,,,2022-11-05T12:50:23.683Z,2,0,0,
1283,GAN AY LING,TIADA,31,P,00208,dun,,,2022-11-05T12:50:23.683Z,1,0,0,
1282,AZAHAR BIN AHMAD,KONTRAKTOR,20,L,00209,dun,025,,2022-11-05T12:50:28.947Z,1,0,0,
1271,MUHAMAD HAIRI BIN NOORDIN,TIADA,54,L,00209,dun,,,2022-11-05T12:50:28.947Z,3,0,0,
1247,KAMARUDIN BIN MALEK,TIADA,1,L,00209,dun,,,2022-11-05T12:50:28.947Z,4,0,0,
1297,AZAM KARAP,TIADA,31,L,00209,dun,,,2022-11-05T12:50:28.947Z,5,0,0,
786,ABU BAKAR BIN HAMZAH,SENDIRI,27,L,00209,dun,,,2022-11-05T12:50:28.947Z,2,0,0,
1006,USTAZ ASRUL AIMRAN,TIADA,27,L,00210,dun,,,2022-11-05T12:50:33.990Z,1,0,0,
1042,WAN KHARIZAL,SENDIRI,31,L,00210,dun,,,2022-11-05T12:50:33.990Z,3,0,0,
1079,HAMIZAN BIN HASSAN,TIADA,1,L,00210,dun,,,2022-11-05T12:50:33.990Z,2,0,0,
1260,KHAIRUDDIN BIN ABDULLAH,BERNIAGA,54,L,00210,dun,,,2022-11-05T12:50:33.990Z,4,0,0,
1272,DR. FAIZOL FADZLI,,25,L,06900,parlimen,,,2022-11-05T12:51:07.377Z,4,0,0,
1267,USTAZ ISMI,,27,L,06900,parlimen,,,2022-11-05T12:51:07.377Z,1,0,0,
991,DATO' NIZAR,,1,L,06900,parlimen,,,2022-11-05T12:51:07.377Z,3,0,0,
937,NURTHAQAFFAH NORDIN,,31,P,06900,parlimen,,,2022-11-05T12:51:07.377Z,2,0,0,
1073,UMPANG ANAK SABANG,PESARA,31,L,21400,parlimen,,,2022-11-05T12:52:28.220Z,1,0,0,
1098,HENRY JOSEPH USAU,PEGUAM,20,L,21400,parlimen,021,,2022-11-05T12:52:28.220Z,3,0,0,
836,EDWIN ANAK BANTA,TIADA,32,L,21400,parlimen,,,2022-11-05T12:52:28.220Z,2,0,0,
816,SYED ATIF,TIADA,1,L,00311,dun,,,2022-11-05T12:53:40.020Z,3,0,0,
667,AZHAR BIN AMEIR,TIADA,31,L,00311,dun,,,2022-11-05T12:53:40.020Z,2,0,0,
1028,CIKGU MEGAT HASHIRAT,PESARA,27,L,00311,dun,,,2022-11-05T12:53:40.020Z,1,0,0,
171,MOHD KHALID AHMAD,PESARA,54,L,00311,dun,,,2022-11-05T12:53:40.020Z,4,0,0,
972,DATO WONG TIING KIONG,TIADA,20,L,21100,parlimen,024,,2022-11-05T12:54:26.437Z,1,0,0,
709,PRISCILLA LAU,PEGUAM,35,P,21100,parlimen,,,2022-11-05T12:54:26.437Z,2,0,0,
648,WONG CHING YONG,AKAUNTAN ,32,L,21100,parlimen,,,2022-11-05T12:54:26.437Z,4,0,0,
595,ALICE LAU KIONG YIENG,TIADA,3,P,21100,parlimen,,,2022-11-05T12:54:26.437Z,3,0,0,
1003,AHMAD FAUZI BIN MOHD JAAFAR,,25,L,06200,parlimen,,,2022-11-05T12:54:58.473Z,5,0,0,
1077,RAJAH A/L NARASAIM,,20,L,06200,parlimen,024,,2022-11-05T12:54:58.473Z,6,0,0,
1053,INDRANI,,20,P,06200,parlimen,025,,2022-11-05T12:54:58.473Z,1,0,0,
