UNIQUE CODE,STATE,BALLOT TYPE,PARLIAMENTARY CODE,PARLIAMENTARY NAME,STATE CONSTITUENCY CODE,STATE CONSTITUENCY NAME,POLLING DISTRICT CODE,POLLING DISTRICT NAME,POLLING CENTRE,VOTING CHANNEL NUMBER,TOTAL BALLOTS ISSUED,BN,BN CANDIDATE,BN CANDIDATE GENDER,BN CANDIDATE AGE,BN VOTE,PH,PH CANDIDATE,PH CANDIDATE GENDER,PH CANDIDATE AGE,PH VOTE,PN,PN CANDIDATE,PN CANDIDATE GENDER,PN CANDIDATE AGE,PN VOTE,OTHER PARTY (1),OTHER PARTY (1) CANDIDATE,OTHER PARTY (1) CANDIDATE GENDER,OTHER PARTY (1) CANDIDATE AGE,OTHER PARTY (1) VOTE,OTHER PARTY (2),OTHER PARTY (2) CANDIDATE,OTHER PARTY (2) CANDIDATE GENDER,OTHER PARTY (2) CANDIDATE AGE,OTHER PARTY (2) VOTE,OTHER PARTY (3),OTHER PARTY (3) CANDIDATE,OTHER PARTY (3) CANDIDATE GENDER,OTHER PARTY (3) CANDIDATE AGE,OTHER PARTY (3) VOTE,INDEPENDENT 1,INDEPENDENT 1 CANDIDATE,INDEPENDENT 1 CANDIDATE GENDER,INDEPENDENT 1 CANDIDATE AGE,INDEPENDENT 1 VOTE,INDEPENDENT 2,INDEPENDENT 2 CANDIDATE,INDEPENDENT 2 CANDIDATE GENDER,INDEPENDENT 2 CANDIDATE AGE,INDEPENDENT 2 VOTE,TOTAL VALID VOTES,TOTAL REJECTED VOTES,TOTAL UNRETURNED BALLOTS,CHECKER (VALID VOTE),CHECKER (TOTAL VOTE ISSUED),,,
P.024_N.17_024/17/16_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.17,SALOR,024/17/16,KEDAI PIAH,SEKOLAH KEBANGSAAN KEDAI PIAH,3,317,UMNO,ADIK MAD,MALE,39,52,,,,,,PAS,ABE JOE,MALE,43,263,,,,,,,,,,,,,,,,,,,,,,,,,,315,2,0,1,1,,,
P.024_N.17_024/17/16_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.17,SALOR,024/17/16,KEDAI PIAH,SEKOLAH KEBANGSAAN KEDAI PIAH,4,380,UMNO,ADIK MAD,MALE,39,70,,,,,,PAS,ABE JOE,MALE,43,310,,,,,,,,,,,,,,,,,,,,,,,,,,380,0,0,1,1,,,
x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
P.024_N.18_024/18/UNDI POS_1,KELANTAN,POSTAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/UNDI POS,UNDI POS,UNDI POS,1,375,,,,,,PKR,AINA SAYUTY,FEMALE,37,59,PAS,USTAZ ABD RAHMAN,MALE,60,222,,,,,,,,,,,,,,,,,,,,,,,,,,281,23,71,1,1,,,
P.024_N.18_024/18/00_1,KELANTAN,EARLY VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/00,UNDI AWAL,BILIK TAKLIMAT BALAI POLIS NILAM PURI,1,17,,,,,,PKR,AINA SAYUTY,FEMALE,37,8,PAS,USTAZ ABD RAHMAN,MALE,60,9,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,1,1,,,
P.024_N.18_024/18/01_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/01,PADANG ENGGANG,SEKOLAH MENENGAH KEBANGSAAN PADANG ENGGANG,1,276,,,,,,PKR,AINA SAYUTY,FEMALE,37,75,PAS,USTAZ ABD RAHMAN,MALE,60,198,,,,,,,,,,,,,,,,,,,,,,,,,,273,3,0,1,1,,,
P.024_N.18_024/18/01_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/01,PADANG ENGGANG,SEKOLAH MENENGAH KEBANGSAAN PADANG ENGGANG,2,318,,,,,,PKR,AINA SAYUTY,FEMALE,37,74,PAS,USTAZ ABD RAHMAN,MALE,60,240,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,4,1,1,,,
P.024_N.18_024/18/01_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/01,PADANG ENGGANG,SEKOLAH MENENGAH KEBANGSAAN PADANG ENGGANG,3,338,,,,,,PKR,AINA SAYUTY,FEMALE,37,65,PAS,USTAZ ABD RAHMAN,MALE,60,271,,,,,,,,,,,,,,,,,,,,,,,,,,336,2,0,1,1,,,
P.024_N.18_024/18/01_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/01,PADANG ENGGANG,SEKOLAH MENENGAH KEBANGSAAN PADANG ENGGANG,4,306,,,,,,PKR,AINA SAYUTY,FEMALE,37,67,PAS,USTAZ ABD RAHMAN,MALE,60,239,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,0,1,1,,,
P.024_N.18_024/18/01_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/01,PADANG ENGGANG,SEKOLAH MENENGAH KEBANGSAAN PADANG ENGGANG,5,323,,,,,,PKR,AINA SAYUTY,FEMALE,37,77,PAS,USTAZ ABD RAHMAN,MALE,60,246,,,,,,,,,,,,,,,,,,,,,,,,,,323,0,0,1,1,,,
P.024_N.18_024/18/01_6,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/01,PADANG ENGGANG,SEKOLAH MENENGAH KEBANGSAAN PADANG ENGGANG,6,434,,,,,,PKR,AINA SAYUTY,FEMALE,37,109,PAS,USTAZ ABD RAHMAN,MALE,60,325,,,,,,,,,,,,,,,,,,,,,,,,,,434,0,0,1,1,,,
P.024_N.18_024/18/02_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/02,PASIR HOR,SEKOLAH KEBANGSAAN PASIR HOR,1,281,,,,,,PKR,AINA SAYUTY,FEMALE,37,96,PAS,USTAZ ABD RAHMAN,MALE,60,180,,,,,,,,,,,,,,,,,,,,,,,,,,276,5,0,1,1,,,
P.024_N.18_024/18/02_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/02,PASIR HOR,SEKOLAH KEBANGSAAN PASIR HOR,2,337,,,,,,PKR,AINA SAYUTY,FEMALE,37,111,PAS,USTAZ ABD RAHMAN,MALE,60,226,,,,,,,,,,,,,,,,,,,,,,,,,,337,0,0,1,1,,,
P.024_N.18_024/18/02_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/02,PASIR HOR,SEKOLAH KEBANGSAAN PASIR HOR,3,399,,,,,,PKR,AINA SAYUTY,FEMALE,37,97,PAS,USTAZ ABD RAHMAN,MALE,60,300,,,,,,,,,,,,,,,,,,,,,,,,,,397,2,0,1,1,,,
P.024_N.18_024/18/02_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/02,PASIR HOR,SEKOLAH KEBANGSAAN PASIR HOR,4,312,,,,,,PKR,AINA SAYUTY,FEMALE,37,64,PAS,USTAZ ABD RAHMAN,MALE,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,311,1,0,1,1,,,
P.024_N.18_024/18/02_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/02,PASIR HOR,SEKOLAH KEBANGSAAN PASIR HOR,5,307,,,,,,PKR,AINA SAYUTY,FEMALE,37,88,PAS,USTAZ ABD RAHMAN,MALE,60,218,,,,,,,,,,,,,,,,,,,,,,,,,,306,1,0,1,1,,,
P.024_N.18_024/18/02_6,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/02,PASIR HOR,SEKOLAH KEBANGSAAN PASIR HOR,6,358,,,,,,PKR,AINA SAYUTY,FEMALE,37,105,PAS,USTAZ ABD RAHMAN,MALE,60,253,,,,,,,,,,,,,,,,,,,,,,,,,,358,0,0,1,1,,,
P.024_N.18_024/18/02_7,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/02,PASIR HOR,SEKOLAH KEBANGSAAN PASIR HOR,7,444,,,,,,PKR,AINA SAYUTY,FEMALE,37,125,PAS,USTAZ ABD RAHMAN,MALE,60,318,,,,,,,,,,,,,,,,,,,,,,,,,,443,1,0,1,1,,,
P.024_N.18_024/18/03_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/03,TIONG,SEKOLAH KEBANGSAAN TIONG,1,272,,,,,,PKR,AINA SAYUTY,FEMALE,37,84,PAS,USTAZ ABD RAHMAN,MALE,60,185,,,,,,,,,,,,,,,,,,,,,,,,,,269,3,0,1,1,,,
P.024_N.18_024/18/03_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/03,TIONG,SEKOLAH KEBANGSAAN TIONG,2,328,,,,,,PKR,AINA SAYUTY,FEMALE,37,77,PAS,USTAZ ABD RAHMAN,MALE,60,249,,,,,,,,,,,,,,,,,,,,,,,,,,326,2,0,1,1,,,
P.024_N.18_024/18/03_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/03,TIONG,SEKOLAH KEBANGSAAN TIONG,3,308,,,,,,PKR,AINA SAYUTY,FEMALE,37,65,PAS,USTAZ ABD RAHMAN,MALE,60,241,,,,,,,,,,,,,,,,,,,,,,,,,,306,2,0,1,1,,,
P.024_N.18_024/18/03_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/03,TIONG,SEKOLAH KEBANGSAAN TIONG,4,284,,,,,,PKR,AINA SAYUTY,FEMALE,37,62,PAS,USTAZ ABD RAHMAN,MALE,60,219,,,,,,,,,,,,,,,,,,,,,,,,,,281,3,0,1,1,,,
P.024_N.18_024/18/03_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/03,TIONG,SEKOLAH KEBANGSAAN TIONG,5,329,,,,,,PKR,AINA SAYUTY,FEMALE,37,88,PAS,USTAZ ABD RAHMAN,MALE,60,241,,,,,,,,,,,,,,,,,,,,,,,,,,329,0,0,1,1,,,
P.024_N.18_024/18/03_6,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/03,TIONG,SEKOLAH KEBANGSAAN TIONG,6,420,,,,,,PKR,AINA SAYUTY,FEMALE,37,103,PAS,USTAZ ABD RAHMAN,MALE,60,316,,,,,,,,,,,,,,,,,,,,,,,,,,419,1,0,1,1,,,
P.024_N.18_024/18/04_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/04,TUNJONG,DEWAN SRI TUNJONG JPN KELANTAN,1,296,,,,,,PKR,AINA SAYUTY,FEMALE,37,58,PAS,USTAZ ABD RAHMAN,MALE,60,233,,,,,,,,,,,,,,,,,,,,,,,,,,291,5,0,1,1,,,
P.024_N.18_024/18/04_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/04,TUNJONG,DEWAN SRI TUNJONG JPN KELANTAN,2,413,,,,,,PKR,AINA SAYUTY,FEMALE,37,76,PAS,USTAZ ABD RAHMAN,MALE,60,334,,,,,,,,,,,,,,,,,,,,,,,,,,410,3,0,1,1,,,
P.024_N.18_024/18/04_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/04,TUNJONG,DEWAN SRI TUNJONG JPN KELANTAN,3,360,,,,,,PKR,AINA SAYUTY,FEMALE,37,76,PAS,USTAZ ABD RAHMAN,MALE,60,281,,,,,,,,,,,,,,,,,,,,,,,,,,357,3,0,1,1,,,
P.024_N.18_024/18/04_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/04,TUNJONG,DEWAN SRI TUNJONG JPN KELANTAN,4,336,,,,,,PKR,AINA SAYUTY,FEMALE,37,88,PAS,USTAZ ABD RAHMAN,MALE,60,247,,,,,,,,,,,,,,,,,,,,,,,,,,335,1,0,1,1,,,
P.024_N.18_024/18/04_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/04,TUNJONG,DEWAN SRI TUNJONG JPN KELANTAN,5,419,,,,,,PKR,AINA SAYUTY,FEMALE,37,92,PAS,USTAZ ABD RAHMAN,MALE,60,326,,,,,,,,,,,,,,,,,,,,,,,,,,418,1,0,1,1,,,
P.024_N.18_024/18/05_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/05,KAMPUNG PARIT,SEKOLAH KEBANGSAAN SERIBONG,1,285,,,,,,PKR,AINA SAYUTY,FEMALE,37,88,PAS,USTAZ ABD RAHMAN,MALE,60,191,,,,,,,,,,,,,,,,,,,,,,,,,,279,6,0,1,1,,,
P.024_N.18_024/18/05_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/05,KAMPUNG PARIT,SEKOLAH KEBANGSAAN SERIBONG,2,326,,,,,,PKR,AINA SAYUTY,FEMALE,37,71,PAS,USTAZ ABD RAHMAN,MALE,60,253,,,,,,,,,,,,,,,,,,,,,,,,,,324,2,0,1,1,,,
P.024_N.18_024/18/05_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/05,KAMPUNG PARIT,SEKOLAH KEBANGSAAN SERIBONG,3,387,,,,,,PKR,AINA SAYUTY,FEMALE,37,73,PAS,USTAZ ABD RAHMAN,MALE,60,309,,,,,,,,,,,,,,,,,,,,,,,,,,382,5,0,1,1,,,
P.024_N.18_024/18/05_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/05,KAMPUNG PARIT,SEKOLAH KEBANGSAAN SERIBONG,4,378,,,,,,PKR,AINA SAYUTY,FEMALE,37,75,PAS,USTAZ ABD RAHMAN,MALE,60,303,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,0,1,1,,,
P.024_N.18_024/18/05_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/05,KAMPUNG PARIT,SEKOLAH KEBANGSAAN SERIBONG,5,372,,,,,,PKR,AINA SAYUTY,FEMALE,37,88,PAS,USTAZ ABD RAHMAN,MALE,60,284,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,0,1,1,,,
P.024_N.18_024/18/05_6,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/05,KAMPUNG PARIT,SEKOLAH KEBANGSAAN SERIBONG,6,463,,,,,,PKR,AINA SAYUTY,FEMALE,37,112,PAS,USTAZ ABD RAHMAN,MALE,60,349,,,,,,,,,,,,,,,,,,,,,,,,,,461,2,0,1,1,,,
P.024_N.18_024/18/06_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/06,PASIR TUMBOH,SEKOLAH KEBANGSAAN LONG GAFAR,1,283,,,,,,PKR,AINA SAYUTY,FEMALE,37,101,PAS,USTAZ ABD RAHMAN,MALE,60,181,,,,,,,,,,,,,,,,,,,,,,,,,,282,1,0,1,1,,,
P.024_N.18_024/18/06_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/06,PASIR TUMBOH,SEKOLAH KEBANGSAAN LONG GAFAR,2,310,,,,,,PKR,AINA SAYUTY,FEMALE,37,116,PAS,USTAZ ABD RAHMAN,MALE,60,192,,,,,,,,,,,,,,,,,,,,,,,,,,308,2,0,1,1,,,
P.024_N.18_024/18/06_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/06,PASIR TUMBOH,SEKOLAH KEBANGSAAN LONG GAFAR,3,391,,,,,,PKR,AINA SAYUTY,FEMALE,37,104,PAS,USTAZ ABD RAHMAN,MALE,60,284,,,,,,,,,,,,,,,,,,,,,,,,,,388,3,0,1,1,,,
P.024_N.18_024/18/06_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/06,PASIR TUMBOH,SEKOLAH KEBANGSAAN LONG GAFAR,4,319,,,,,,PKR,AINA SAYUTY,FEMALE,37,83,PAS,USTAZ ABD RAHMAN,MALE,60,236,,,,,,,,,,,,,,,,,,,,,,,,,,319,0,0,1,1,,,
P.024_N.18_024/18/06_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/06,PASIR TUMBOH,SEKOLAH KEBANGSAAN LONG GAFAR,5,339,,,,,,PKR,AINA SAYUTY,FEMALE,37,92,PAS,USTAZ ABD RAHMAN,MALE,60,246,,,,,,,,,,,,,,,,,,,,,,,,,,338,1,0,1,1,,,
P.024_N.18_024/18/06_6,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/06,PASIR TUMBOH,SEKOLAH KEBANGSAAN LONG GAFAR,6,363,,,,,,PKR,AINA SAYUTY,FEMALE,37,105,PAS,USTAZ ABD RAHMAN,MALE,60,257,,,,,,,,,,,,,,,,,,,,,,,,,,362,1,0,1,1,,,
P.024_N.18_024/18/06_7,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/06,PASIR TUMBOH,SEKOLAH KEBANGSAAN LONG GAFAR,7,498,,,,,,PKR,AINA SAYUTY,FEMALE,37,154,PAS,USTAZ ABD RAHMAN,MALE,60,343,,,,,,,,,,,,,,,,,,,,,,,,,,497,0,1,1,1,,,
P.024_N.18_024/18/07_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/07,KAMPUNG TERUSAN,MAKTAB RENDAH SAINS MARA PASIR TUMBOH,1,306,,,,,,PKR,AINA SAYUTY,FEMALE,37,45,PAS,USTAZ ABD RAHMAN,MALE,60,259,,,,,,,,,,,,,,,,,,,,,,,,,,304,2,0,1,1,,,
P.024_N.18_024/18/07_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/07,KAMPUNG TERUSAN,MAKTAB RENDAH SAINS MARA PASIR TUMBOH,2,438,,,,,,PKR,AINA SAYUTY,FEMALE,37,68,PAS,USTAZ ABD RAHMAN,MALE,60,367,,,,,,,,,,,,,,,,,,,,,,,,,,435,3,0,1,1,,,
P.024_N.18_024/18/07_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/07,KAMPUNG TERUSAN,MAKTAB RENDAH SAINS MARA PASIR TUMBOH,3,413,,,,,,PKR,AINA SAYUTY,FEMALE,37,61,PAS,USTAZ ABD RAHMAN,MALE,60,350,,,,,,,,,,,,,,,,,,,,,,,,,,411,2,0,1,1,,,
P.024_N.18_024/18/07_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/07,KAMPUNG TERUSAN,MAKTAB RENDAH SAINS MARA PASIR TUMBOH,4,498,,,,,,PKR,AINA SAYUTY,FEMALE,37,76,PAS,USTAZ ABD RAHMAN,MALE,60,422,,,,,,,,,,,,,,,,,,,,,,,,,,498,0,0,1,1,,,
P.024_N.18_024/18/08_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/08,GUNTONG,SEKOLAH MENENGAH KEBANGSAAN LONG GAFAR,1,286,,,,,,PKR,AINA SAYUTY,FEMALE,37,76,PAS,USTAZ ABD RAHMAN,MALE,60,195,,,,,,,,,,,,,,,,,,,,,,,,,,271,15,0,1,1,,,
P.024_N.18_024/18/08_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/08,GUNTONG,SEKOLAH MENENGAH KEBANGSAAN LONG GAFAR,2,330,,,,,,PKR,AINA SAYUTY,FEMALE,37,66,PAS,USTAZ ABD RAHMAN,MALE,60,263,,,,,,,,,,,,,,,,,,,,,,,,,,329,1,0,1,1,,,
P.024_N.18_024/18/08_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/08,GUNTONG,SEKOLAH MENENGAH KEBANGSAAN LONG GAFAR,3,396,,,,,,PKR,AINA SAYUTY,FEMALE,37,71,PAS,USTAZ ABD RAHMAN,MALE,60,322,,,,,,,,,,,,,,,,,,,,,,,,,,393,3,0,1,1,,,
P.024_N.18_024/18/08_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/08,GUNTONG,SEKOLAH MENENGAH KEBANGSAAN LONG GAFAR,4,368,,,,,,PKR,AINA SAYUTY,FEMALE,37,73,PAS,USTAZ ABD RAHMAN,MALE,60,294,,,,,,,,,,,,,,,,,,,,,,,,,,367,1,0,1,1,,,
P.024_N.18_024/18/08_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/08,GUNTONG,SEKOLAH MENENGAH KEBANGSAAN LONG GAFAR,5,450,,,,,,PKR,AINA SAYUTY,FEMALE,37,105,PAS,USTAZ ABD RAHMAN,MALE,60,344,,,,,,,,,,,,,,,,,,,,,,,,,,449,1,0,1,1,,,
P.024_N.18_024/18/09_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/09,LATING,SEKOLAH KEBANGSAAN KAMPONG KELING,1,288,,,,,,PKR,AINA SAYUTY,FEMALE,37,78,PAS,USTAZ ABD RAHMAN,MALE,60,204,,,,,,,,,,,,,,,,,,,,,,,,,,282,6,0,1,1,,,
P.024_N.18_024/18/09_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/09,LATING,SEKOLAH KEBANGSAAN KAMPONG KELING,2,335,,,,,,PKR,AINA SAYUTY,FEMALE,37,108,PAS,USTAZ ABD RAHMAN,MALE,60,227,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,0,1,1,,,
P.024_N.18_024/18/09_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/09,LATING,SEKOLAH KEBANGSAAN KAMPONG KELING,3,358,,,,,,PKR,AINA SAYUTY,FEMALE,37,92,PAS,USTAZ ABD RAHMAN,MALE,60,262,,,,,,,,,,,,,,,,,,,,,,,,,,354,4,0,1,1,,,
P.024_N.18_024/18/09_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/09,LATING,SEKOLAH KEBANGSAAN KAMPONG KELING,4,367,,,,,,PKR,AINA SAYUTY,FEMALE,37,113,PAS,USTAZ ABD RAHMAN,MALE,60,249,,,,,,,,,,,,,,,,,,,,,,,,,,362,5,0,1,1,,,
P.024_N.18_024/18/09_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/09,LATING,SEKOLAH KEBANGSAAN KAMPONG KELING,5,441,,,,,,PKR,AINA SAYUTY,FEMALE,37,137,PAS,USTAZ ABD RAHMAN,MALE,60,304,,,,,,,,,,,,,,,,,,,,,,,,,,441,0,0,1,1,,,
P.024_N.18_024/18/10_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/10,NILAM BARU,KOLEJ UNIVERSITI ISLAM ANTARABANGSA SULTAN ISMAIL PETRA (KIAS),1,349,,,,,,PKR,AINA SAYUTY,FEMALE,37,44,PAS,USTAZ ABD RAHMAN,MALE,60,301,,,,,,,,,,,,,,,,,,,,,,,,,,345,4,0,1,1,,,
P.024_N.18_024/18/10_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/10,NILAM BARU,KOLEJ UNIVERSITI ISLAM ANTARABANGSA SULTAN ISMAIL PETRA (KIAS),2,406,,,,,,PKR,AINA SAYUTY,FEMALE,37,52,PAS,USTAZ ABD RAHMAN,MALE,60,349,,,,,,,,,,,,,,,,,,,,,,,,,,401,5,0,1,1,,,
P.024_N.18_024/18/10_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/10,NILAM BARU,KOLEJ UNIVERSITI ISLAM ANTARABANGSA SULTAN ISMAIL PETRA (KIAS),3,509,,,,,,PKR,AINA SAYUTY,FEMALE,37,69,PAS,USTAZ ABD RAHMAN,MALE,60,440,,,,,,,,,,,,,,,,,,,,,,,,,,509,0,0,1,1,,,
P.024_N.18_024/18/11_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/11,GONG DERMIN,SEKOLAH KEBANGSAAN GONG DERMIN,1,323,,,,,,PKR,AINA SAYUTY,FEMALE,37,102,PAS,USTAZ ABD RAHMAN,MALE,60,218,,,,,,,,,,,,,,,,,,,,,,,,,,320,3,0,1,1,,,
P.024_N.18_024/18/11_2,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/11,GONG DERMIN,SEKOLAH KEBANGSAAN GONG DERMIN,2,374,,,,,,PKR,AINA SAYUTY,FEMALE,37,89,PAS,USTAZ ABD RAHMAN,MALE,60,281,,,,,,,,,,,,,,,,,,,,,,,,,,370,4,0,1,1,,,
P.024_N.18_024/18/11_3,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/11,GONG DERMIN,SEKOLAH KEBANGSAAN GONG DERMIN,3,294,,,,,,PKR,AINA SAYUTY,FEMALE,37,70,PAS,USTAZ ABD RAHMAN,MALE,60,223,,,,,,,,,,,,,,,,,,,,,,,,,,293,1,0,1,1,,,
P.024_N.18_024/18/11_4,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/11,GONG DERMIN,SEKOLAH KEBANGSAAN GONG DERMIN,4,338,,,,,,PKR,AINA SAYUTY,FEMALE,37,88,PAS,USTAZ ABD RAHMAN,MALE,60,250,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,0,1,1,,,
P.024_N.18_024/18/11_5,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/11,GONG DERMIN,SEKOLAH KEBANGSAAN GONG DERMIN,5,384,,,,,,PKR,AINA SAYUTY,FEMALE,37,97,PAS,USTAZ ABD RAHMAN,MALE,60,286,,,,,,,,,,,,,,,,,,,,,,,,,,383,1,0,1,1,,,
P.024_N.18_024/18/12_1,KELANTAN,NORMAL VOTE,P.024,KUBANG KERIAN,N.18,PASIR TUMBOH,024/18/12,KAMPUNG PADANG,SEKOLAH MENENGAH KEBANGSAAN PUTERI SAADONG,1,282,,,,,,PKR,AINA SAYUTY,FEMALE,37,52,PAS,USTAZ ABD RAHMAN,MALE,60,221,,,,,,,,,,,,,,,,,,,,,,,,,,273,9,0,1,1,,,
