P.008_N.09_008/09/21_4,,NORMAL VOTE,P.008,POKOK SENA,N.09,BUKIT LADA,008/09/21,KUALA LANJUT,"SEKOLAH KEBANGSAAN KUALA LANJUT, KUBUR PANJANG",4,415
P.008_N.09_008/09/22_1,,NORMAL VOTE,P.008,POKOK SENA,N.09,BUKIT LADA,008/09/22,KAMPUNG PANCHOR,"TAMAN BIMBINGAN KANAK-KANAK KG. PANCHOR, POKOK SENA",1,445
P.008_N.10_008/10/01_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/01,PAYA LENGKUAS,"SEKOLAH KEBANGSAAN LENGKUAS, KEPALA BATAS",1,311
P.008_N.10_008/10/01_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/01,PAYA LENGKUAS,"SEKOLAH KEBANGSAAN LENGKUAS, KEPALA BATAS",2,370
P.008_N.10_008/10/01_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/01,PAYA LENGKUAS,"SEKOLAH KEBANGSAAN LENGKUAS, KEPALA BATAS",3,344
P.008_N.10_008/10/02_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/02,BUKIT PINANG,"SEKOLAH JENIS KEBANGSAAN (CINA) SOON CHENG, BUKIT PINANG",1,262
P.008_N.10_008/10/02_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/02,BUKIT PINANG,"SEKOLAH JENIS KEBANGSAAN (CINA) SOON CHENG, BUKIT PINANG",2,586
P.008_N.10_008/10/02_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/02,BUKIT PINANG,"SEKOLAH JENIS KEBANGSAAN (CINA) SOON CHENG, BUKIT PINANG",3,534
P.008_N.10_008/10/02_4,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/02,BUKIT PINANG,"SEKOLAH JENIS KEBANGSAAN (CINA) SOON CHENG, BUKIT PINANG",4,521
P.008_N.10_008/10/03_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/03,TITI BARU,"SEKOLAH MENENGAH KEBANGSAAN KEPALA BATAS, ALOR SETAR",1,289
P.008_N.10_008/10/03_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/03,TITI BARU,"SEKOLAH MENENGAH KEBANGSAAN KEPALA BATAS, ALOR SETAR",2,487
P.008_N.10_008/10/03_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/03,TITI BARU,"SEKOLAH MENENGAH KEBANGSAAN KEPALA BATAS, ALOR SETAR",3,439
P.008_N.10_008/10/04_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/04,KUBANG LINTAH,"SEKOLAH KEBANGSAAN HAJI ABU BAKAR, ALOR SETAR",1,297
P.008_N.10_008/10/04_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/04,KUBANG LINTAH,"SEKOLAH KEBANGSAAN HAJI ABU BAKAR, ALOR SETAR",2,368
P.008_N.10_008/10/04_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/04,KUBANG LINTAH,"SEKOLAH KEBANGSAAN HAJI ABU BAKAR, ALOR SETAR",3,340
P.008_N.10_008/10/05_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/05,HUTAN KAMPUNG,"SEKOLAH MENENGAH KEBANGSAAN HUTAN KAMPONG, ALOR SETAR",1,290
P.008_N.10_008/10/05_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/05,HUTAN KAMPUNG,"SEKOLAH MENENGAH KEBANGSAAN HUTAN KAMPONG, ALOR SETAR",2,528
P.008_N.10_008/10/05_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/05,HUTAN KAMPUNG,"SEKOLAH MENENGAH KEBANGSAAN HUTAN KAMPONG, ALOR SETAR",3,467
P.008_N.10_008/10/05_4,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/05,HUTAN KAMPUNG,"SEKOLAH MENENGAH KEBANGSAAN HUTAN KAMPONG, ALOR SETAR",4,428
P.008_N.10_008/10/05_5,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/05,HUTAN KAMPUNG,"SEKOLAH MENENGAH KEBANGSAAN HUTAN KAMPONG, ALOR SETAR",5,444
P.008_N.10_008/10/06_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/06,TAMAN BAYU,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED OMAR, ALOR SETAR",1,257
P.008_N.10_008/10/06_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/06,TAMAN BAYU,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED OMAR, ALOR SETAR",2,602
P.008_N.10_008/10/06_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/06,TAMAN BAYU,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED OMAR, ALOR SETAR",3,497
P.008_N.10_008/10/06_4,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/06,TAMAN BAYU,"SEKOLAH MENENGAH KEBANGSAAN DATO' SYED OMAR, ALOR SETAR",4,512
P.008_N.10_008/10/07_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/07,KAMPUNG BOHOR,"SEKOLAH KEBANGSAAN BOHOR, HUTAN KAMPUNG",1,308
P.008_N.10_008/10/07_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/07,KAMPUNG BOHOR,"SEKOLAH KEBANGSAAN BOHOR, HUTAN KAMPUNG",2,521
P.008_N.10_008/10/07_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/07,KAMPUNG BOHOR,"SEKOLAH KEBANGSAAN BOHOR, HUTAN KAMPUNG",3,479
P.008_N.10_008/10/08_4,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/08,LEPAI,"SEKOLAH KEBANGSAAN HAJI ABU BAKAR, ALOR SETAR",4,301
P.008_N.10_008/10/08_5,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/08,LEPAI,"SEKOLAH KEBANGSAAN HAJI ABU BAKAR, ALOR SETAR",5,348
P.008_N.10_008/10/08_6,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/08,LEPAI,"SEKOLAH KEBANGSAAN HAJI ABU BAKAR, ALOR SETAR",6,313
P.008_N.10_008/10/09_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/09,KAMPUNG SUNGAI MATI,MAKTAB MAHMUD POKOK SENA,1,267
P.008_N.10_008/10/09_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/09,KAMPUNG SUNGAI MATI,MAKTAB MAHMUD POKOK SENA,2,503
P.008_N.10_008/10/09_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/09,KAMPUNG SUNGAI MATI,MAKTAB MAHMUD POKOK SENA,3,480
P.008_N.10_008/10/09_4,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/09,KAMPUNG SUNGAI MATI,MAKTAB MAHMUD POKOK SENA,4,448
P.008_N.10_008/10/09_5,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/09,KAMPUNG SUNGAI MATI,MAKTAB MAHMUD POKOK SENA,5,458
P.008_N.10_008/10/10_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/10,LIMBONG,"SEKOLAH KEBANGSAAN TAMAN AWANA, ALOR SETAR",1,301
P.008_N.10_008/10/10_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/10,LIMBONG,"SEKOLAH KEBANGSAAN TAMAN AWANA, ALOR SETAR",2,327
P.008_N.10_008/10/10_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/10,LIMBONG,"SEKOLAH KEBANGSAAN TAMAN AWANA, ALOR SETAR",3,297
P.008_N.10_008/10/11_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/11,KAMPUNG ALOR SETOL,"SEKOLAH JENIS KEBANGSAAN (CINA) TAI CONG, LANGGAR",1,284
P.008_N.10_008/10/11_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/11,KAMPUNG ALOR SETOL,"SEKOLAH JENIS KEBANGSAAN (CINA) TAI CONG, LANGGAR",2,531
P.008_N.10_008/10/11_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/11,KAMPUNG ALOR SETOL,"SEKOLAH JENIS KEBANGSAAN (CINA) TAI CONG, LANGGAR",3,467
P.008_N.10_008/10/12_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/12,PONDOK LANGGAR,"SEKOLAH KEBANGSAAN LANGGAR, LANGGAR",1,277
P.008_N.10_008/10/12_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/12,PONDOK LANGGAR,"SEKOLAH KEBANGSAAN LANGGAR, LANGGAR",2,529
P.008_N.10_008/10/12_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/12,PONDOK LANGGAR,"SEKOLAH KEBANGSAAN LANGGAR, LANGGAR",3,498
P.008_N.10_008/10/12_4,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/12,PONDOK LANGGAR,"SEKOLAH KEBANGSAAN LANGGAR, LANGGAR",4,466
P.008_N.10_008/10/13_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/13,KAMPUNG LANGGAR B,"SEKOLAH MENENGAH KEBANGSAAN LANGGAR, LANGGAR",1,294
P.008_N.10_008/10/13_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/13,KAMPUNG LANGGAR B,"SEKOLAH MENENGAH KEBANGSAAN LANGGAR, LANGGAR",2,529
P.008_N.10_008/10/14_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/14,TELOK JAMAT,"SEKOLAH KEBANGSAAN TELUK JAMAT, LANGGAR",1,295
P.008_N.10_008/10/14_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/14,TELOK JAMAT,"SEKOLAH KEBANGSAAN TELUK JAMAT, LANGGAR",2,453
P.008_N.10_008/10/14_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/14,TELOK JAMAT,"SEKOLAH KEBANGSAAN TELUK JAMAT, LANGGAR",3,376
P.008_N.10_008/10/15_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/15,ALOR SENIBONG,"PERTUBUHAN PELADANG KAWASAN GERAK MAJU B-111 KM14, JALAN TITI IDRIS",1,295
P.008_N.10_008/10/15_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/15,ALOR SENIBONG,"PERTUBUHAN PELADANG KAWASAN GERAK MAJU B-111 KM14, JALAN TITI IDRIS",2,306
P.008_N.10_008/10/16_1,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/16,TUALANG,"SEKOLAH KEBANGSAAN TUALANG, POKOK SENA",1,277
P.008_N.10_008/10/16_2,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/16,TUALANG,"SEKOLAH KEBANGSAAN TUALANG, POKOK SENA",2,447
P.008_N.10_008/10/16_3,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/16,TUALANG,"SEKOLAH KEBANGSAAN TUALANG, POKOK SENA",3,415
P.008_N.10_008/10/16_4,,NORMAL VOTE,P.008,POKOK SENA,N.10,BUKIT PINANG,008/10/16,TUALANG,"SEKOLAH KEBANGSAAN TUALANG, POKOK SENA",4,402
P.008_N.11_008/11/01_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/01,TAMAN PKNK,"SEKOLAH KEBANGSAAN TAMAN RAKYAT, ALOR SETAR",1,282
P.008_N.11_008/11/01_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/01,TAMAN PKNK,"SEKOLAH KEBANGSAAN TAMAN RAKYAT, ALOR SETAR",2,569
P.008_N.11_008/11/01_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/01,TAMAN PKNK,"SEKOLAH KEBANGSAAN TAMAN RAKYAT, ALOR SETAR",3,506
P.008_N.11_008/11/01_4,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/01,TAMAN PKNK,"SEKOLAH KEBANGSAAN TAMAN RAKYAT, ALOR SETAR",4,475
P.008_N.11_008/11/01_5,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/01,TAMAN PKNK,"SEKOLAH KEBANGSAAN TAMAN RAKYAT, ALOR SETAR",5,481
P.008_N.11_008/11/02_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/02,ALOR MALAI,"MADA RICE TRAINING CENTRE (MRTC), JALAN LANGGAR",1,276
P.008_N.11_008/11/02_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/02,ALOR MALAI,"MADA RICE TRAINING CENTRE (MRTC), JALAN LANGGAR",2,279
P.008_N.11_008/11/03_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/03,KAMPUNG TELOK SENA,"KOLEJ VOKASIONAL ALOR SETAR, JALAN STADIUM",1,264
P.008_N.11_008/11/03_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/03,KAMPUNG TELOK SENA,"KOLEJ VOKASIONAL ALOR SETAR, JALAN STADIUM",2,322
P.008_N.11_008/11/03_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/03,KAMPUNG TELOK SENA,"KOLEJ VOKASIONAL ALOR SETAR, JALAN STADIUM",3,301
P.008_N.11_008/11/04_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/04,JALAN STADIUM,"SEKOLAH KEBANGSAAN TUNKU ABDUL HALIM, JALAN STADIUM",1,261
P.008_N.11_008/11/04_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/04,JALAN STADIUM,"SEKOLAH KEBANGSAAN TUNKU ABDUL HALIM, JALAN STADIUM",2,480
P.008_N.11_008/11/05_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/05,SENTOSA,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH ASMA, ALOR SETAR",1,237
P.008_N.11_008/11/05_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/05,SENTOSA,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH ASMA, ALOR SETAR",2,382
P.008_N.11_008/11/05_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/05,SENTOSA,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH ASMA, ALOR SETAR",3,350
P.008_N.11_008/11/06_4,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/06,JALAN AMBAR,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH ASMA, ALOR SETAR",4,254
P.008_N.11_008/11/06_5,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/06,JALAN AMBAR,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH ASMA, ALOR SETAR",5,420
P.008_N.11_008/11/06_6,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/06,JALAN AMBAR,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH ASMA, ALOR SETAR",6,407
P.008_N.11_008/11/07_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/07,DERGA,"SEKOLAH KEBANGSAAN TUNKU RAUDZAH, JALAN LANGGAR",1,254
P.008_N.11_008/11/07_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/07,DERGA,"SEKOLAH KEBANGSAAN TUNKU RAUDZAH, JALAN LANGGAR",2,487
P.008_N.11_008/11/07_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/07,DERGA,"SEKOLAH KEBANGSAAN TUNKU RAUDZAH, JALAN LANGGAR",3,442
P.008_N.11_008/11/08_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/08,JALAN SHERIFF,"SEKOLAH JENIS KEBANGSAAN (CINA) KEE CHEE, JALAN LANGGAR",1,258
P.008_N.11_008/11/08_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/08,JALAN SHERIFF,"SEKOLAH JENIS KEBANGSAAN (CINA) KEE CHEE, JALAN LANGGAR",2,508
P.008_N.11_008/11/08_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/08,JALAN SHERIFF,"SEKOLAH JENIS KEBANGSAAN (CINA) KEE CHEE, JALAN LANGGAR",3,479
P.008_N.11_008/11/08_4,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/08,JALAN SHERIFF,"SEKOLAH JENIS KEBANGSAAN (CINA) KEE CHEE, JALAN LANGGAR",4,471
P.008_N.11_008/11/09_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/09,ALOR SEGAMAT,"SEKOLAH KEBANGSAAN SULTANAH ASMA, JALAN LANGGAR",1,256
P.008_N.11_008/11/09_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/09,ALOR SEGAMAT,"SEKOLAH KEBANGSAAN SULTANAH ASMA, JALAN LANGGAR",2,512
P.008_N.11_008/11/09_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/09,ALOR SEGAMAT,"SEKOLAH KEBANGSAAN SULTANAH ASMA, JALAN LANGGAR",3,462
P.008_N.11_008/11/09_4,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/09,ALOR SEGAMAT,"SEKOLAH KEBANGSAAN SULTANAH ASMA, JALAN LANGGAR",4,413
P.008_N.11_008/11/09_5,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/09,ALOR SEGAMAT,"SEKOLAH KEBANGSAAN SULTANAH ASMA, JALAN LANGGAR",5,458
P.008_N.11_008/11/10_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/10,TAMAN MEWAH,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SOFIAH, JALAN LANGGAR",1,269
P.008_N.11_008/11/10_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/10,TAMAN MEWAH,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SOFIAH, JALAN LANGGAR",2,531
P.008_N.11_008/11/10_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/10,TAMAN MEWAH,"SEKOLAH MENENGAH KEBANGSAAN TUNKU SOFIAH, JALAN LANGGAR",3,497
P.008_N.11_008/11/11_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/11,TAMAN NURI,"SEKOLAH KEBANGSAAN CONVENT, ALOR SETAR",1,297
P.008_N.11_008/11/11_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/11,TAMAN NURI,"SEKOLAH KEBANGSAAN CONVENT, ALOR SETAR",2,572
P.008_N.11_008/11/11_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/11,TAMAN NURI,"SEKOLAH KEBANGSAAN CONVENT, ALOR SETAR",3,486
P.008_N.11_008/11/11_4,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/11,TAMAN NURI,"SEKOLAH KEBANGSAAN CONVENT, ALOR SETAR",4,500
P.008_N.11_008/11/11_5,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/11,TAMAN NURI,"SEKOLAH KEBANGSAAN CONVENT, ALOR SETAR",5,522
P.008_N.11_008/11/12_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/12,TAMAN INTAN,"SEKOLAH KEBANGSAAN JALAN DATUK KUMBAR, ALOR SETAR",1,269
P.008_N.11_008/11/12_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/12,TAMAN INTAN,"SEKOLAH KEBANGSAAN JALAN DATUK KUMBAR, ALOR SETAR",2,479
P.008_N.11_008/11/12_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/12,TAMAN INTAN,"SEKOLAH KEBANGSAAN JALAN DATUK KUMBAR, ALOR SETAR",3,458
P.008_N.11_008/11/12_4,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/12,TAMAN INTAN,"SEKOLAH KEBANGSAAN JALAN DATUK KUMBAR, ALOR SETAR",4,418
P.008_N.11_008/11/12_5,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/12,TAMAN INTAN,"SEKOLAH KEBANGSAAN JALAN DATUK KUMBAR, ALOR SETAR",5,432
P.008_N.11_008/11/13_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/13,TANJUNG SERI,"SEKOLAH KEBANGSAAN ALOR SETAR, JALAN LANGGAR",1,260
P.008_N.11_008/11/13_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/13,TANJUNG SERI,"SEKOLAH KEBANGSAAN ALOR SETAR, JALAN LANGGAR",2,462
P.008_N.11_008/11/13_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/13,TANJUNG SERI,"SEKOLAH KEBANGSAAN ALOR SETAR, JALAN LANGGAR",3,394
P.008_N.11_008/11/14_1,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/14,TAMAN DERGA JAYA,"SEKOLAH RENDAH ISLAM ALOR SETAR, JALAN DATUK KUMBAR",1,292
P.008_N.11_008/11/14_2,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/14,TAMAN DERGA JAYA,"SEKOLAH RENDAH ISLAM ALOR SETAR, JALAN DATUK KUMBAR",2,635
P.008_N.11_008/11/14_3,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/14,TAMAN DERGA JAYA,"SEKOLAH RENDAH ISLAM ALOR SETAR, JALAN DATUK KUMBAR",3,596
P.008_N.11_008/11/14_4,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/14,TAMAN DERGA JAYA,"SEKOLAH RENDAH ISLAM ALOR SETAR, JALAN DATUK KUMBAR",4,522
P.008_N.11_008/11/14_5,,NORMAL VOTE,P.008,POKOK SENA,N.11,DERGA,008/11/14,TAMAN DERGA JAYA,"SEKOLAH RENDAH ISLAM ALOR SETAR, JALAN DATUK KUMBAR",5,535
,,,,,,,,,,,
P.009_P.009/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.009,ALOR SETAR,P.009/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,1586
P.009_P.009/EARLY VOTE_009/13/00_1,,EARLY VOTE,P.009,ALOR SETAR,P.009/EARLY VOTE,EARLY VOTE,009/13/00,UNDI AWAL,"DEWAN PANGSAPURI POLIS, JALAN KOLAM AIR, ALOR SETAR",1,580
P.009_N.12_009/12/01_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/01,TAMAN MALAYSIA,"SEKOLAH KEBANGSAAN SERI AMAR DIRAJA, ALOR MERAH",1,274
P.009_N.12_009/12/01_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/01,TAMAN MALAYSIA,"SEKOLAH KEBANGSAAN SERI AMAR DIRAJA, ALOR MERAH",2,516
P.009_N.12_009/12/01_3,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/01,TAMAN MALAYSIA,"SEKOLAH KEBANGSAAN SERI AMAR DIRAJA, ALOR MERAH",3,494
P.009_N.12_009/12/02_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/02,TAMAN GOLF,JABATAN KEBUDAYAAN DAN KESENIAN NEGARA KEDAH,1,257
P.009_N.12_009/12/02_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/02,TAMAN GOLF,JABATAN KEBUDAYAAN DAN KESENIAN NEGARA KEDAH,2,498
P.009_N.12_009/12/02_3,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/02,TAMAN GOLF,JABATAN KEBUDAYAAN DAN KESENIAN NEGARA KEDAH,3,455
P.009_N.12_009/12/03_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/03,TAMAN UDA,"SEKOLAH KEBANGSAAN TAMAN UDA, LEBUHRAYA SULTANAH BAHIYAH",1,288
P.009_N.12_009/12/03_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/03,TAMAN UDA,"SEKOLAH KEBANGSAAN TAMAN UDA, LEBUHRAYA SULTANAH BAHIYAH",2,562
P.009_N.12_009/12/03_3,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/03,TAMAN UDA,"SEKOLAH KEBANGSAAN TAMAN UDA, LEBUHRAYA SULTANAH BAHIYAH",3,525
P.009_N.12_009/12/04_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/04,JALAN SULTANAH,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH BAHIYAH, LEBUHRAYA SULTANAH BAHIYAH",1,237
P.009_N.12_009/12/04_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/04,JALAN SULTANAH,"SEKOLAH MENENGAH KEBANGSAAN SULTANAH BAHIYAH, LEBUHRAYA SULTANAH BAHIYAH",2,432
P.009_N.12_009/12/05_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/05,ALOR SEMADOM,"SEKOLAH KEBANGSAAN HJ MOHD SHARIFF, JALAN STADIUM",1,255
P.009_N.12_009/12/05_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/05,ALOR SEMADOM,"SEKOLAH KEBANGSAAN HJ MOHD SHARIFF, JALAN STADIUM",2,559
P.009_N.12_009/12/06_1,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/06,SEBERANG PUMPONG,"SEKOLAH JENIS KEBANGSAAN (CINA) PUMPONG, JALAN SUKA MENANTI",1,279
P.009_N.12_009/12/06_2,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/06,SEBERANG PUMPONG,"SEKOLAH JENIS KEBANGSAAN (CINA) PUMPONG, JALAN SUKA MENANTI",2,475
P.009_N.12_009/12/06_3,,NORMAL VOTE,P.009,ALOR SETAR,N.12,SUKA MENANTI,009/12/06,SEBERANG PUMPONG,"SEKOLAH JENIS KEBANGSAAN (CINA) PUMPONG, JALAN SUKA MENANTI",3,433
