P.131_N.25_131/25/09_6,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,6,543
P.131_N.25_131/25/09_7,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,7,533
P.131_N.25_131/25/09_8,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/09,SENAWANG JAYA ,SEKOLAH KEBANGSAAN SENAWANG,8,529
P.131_N.25_131/25/10_1,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/10,TAMAN MARIDA ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,1,285
P.131_N.25_131/25/10_2,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/10,TAMAN MARIDA ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,2,558
P.131_N.25_131/25/10_3,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/10,TAMAN MARIDA ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,3,561
P.131_N.25_131/25/10_4,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/10,TAMAN MARIDA ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,4,527
P.131_N.25_131/25/10_5,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/10,TAMAN MARIDA ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,5,530
P.131_N.25_131/25/10_6,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/10,TAMAN MARIDA ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,6,525
P.131_N.25_131/25/10_7,,NORMAL VOTE,P.131,REMBAU,N.25,PAROI,131/25/10,TAMAN MARIDA ,SEKOLAH MENENGAH KEBANGSAAN SENAWANG,7,537
P.131_N.26_131/26/01_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/01,ULU PEDAS ,DEWAN ORANG RAMAI PEDAS,1,458
P.131_N.26_131/26/02_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/02,SEPRI ,SEKOLAH KEBANGSAAN SEPRI,1,291
P.131_N.26_131/26/02_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/02,SEPRI ,SEKOLAH KEBANGSAAN SEPRI,2,347
P.131_N.26_131/26/03_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/03,KAMPONG RENDAH ,SEKOLAH KEBANGSAAN KAYU ARA,1,291
P.131_N.26_131/26/03_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/03,KAMPONG RENDAH ,SEKOLAH KEBANGSAAN KAYU ARA,2,356
P.131_N.26_131/26/03_3,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/03,KAMPONG RENDAH ,SEKOLAH KEBANGSAAN KAYU ARA,3,323
P.131_N.26_131/26/04_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/04,KAMPONG SENAMA ULU ,SEKOLAH KEBANGSAAN TAMAN SERI REMBAU,1,300
P.131_N.26_131/26/04_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/04,KAMPONG SENAMA ULU ,SEKOLAH KEBANGSAAN TAMAN SERI REMBAU,2,407
P.131_N.26_131/26/05_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/05,CHEMBONG ,SEKOLAH KEBANGSAAN CHEMBONG,1,279
P.131_N.26_131/26/05_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/05,CHEMBONG ,SEKOLAH KEBANGSAAN CHEMBONG,2,487
P.131_N.26_131/26/05_3,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/05,CHEMBONG ,SEKOLAH KEBANGSAAN CHEMBONG,3,462
P.131_N.26_131/26/05_4,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/05,CHEMBONG ,SEKOLAH KEBANGSAAN CHEMBONG,4,442
P.131_N.26_131/26/05_5,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/05,CHEMBONG ,SEKOLAH KEBANGSAAN CHEMBONG,5,439
P.131_N.26_131/26/06_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/06,PEKAN PEDAS ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI HWA PEDAS,1,276
P.131_N.26_131/26/06_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/06,PEKAN PEDAS ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI HWA PEDAS,2,590
P.131_N.26_131/26/06_3,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/06,PEKAN PEDAS ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI HWA PEDAS,3,553
P.131_N.26_131/26/06_4,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/06,PEKAN PEDAS ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI HWA PEDAS,4,511
P.131_N.26_131/26/07_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/07,KAMPONG PEDAS TENGAH ,SEKOLAH KEBANGSAAN PEDAS,1,299
P.131_N.26_131/26/07_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/07,KAMPONG PEDAS TENGAH ,SEKOLAH KEBANGSAAN PEDAS,2,476
P.131_N.26_131/26/07_3,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/07,KAMPONG PEDAS TENGAH ,SEKOLAH KEBANGSAAN PEDAS,3,456
P.131_N.26_131/26/07_4,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/07,KAMPONG PEDAS TENGAH ,SEKOLAH KEBANGSAAN PEDAS,4,423
P.131_N.26_131/26/08_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/08,PEKAN REMBAU ,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,1,255
P.131_N.26_131/26/08_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/08,PEKAN REMBAU ,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,2,516
P.131_N.26_131/26/08_3,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/08,PEKAN REMBAU ,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,3,513
P.131_N.26_131/26/08_4,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/08,PEKAN REMBAU ,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,4,483
P.131_N.26_131/26/08_5,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/08,PEKAN REMBAU ,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,5,478
P.131_N.26_131/26/08_6,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/08,PEKAN REMBAU ,SEKOLAH MENENGAH KEBANGSAAN UNDANG REMBAU,6,493
P.131_N.26_131/26/09_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/09,BATU HAMPAR ,SEKOLAH KEBANGSAAN SEBERANG BATU HAMPAR,1,268
P.131_N.26_131/26/09_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/09,BATU HAMPAR ,SEKOLAH KEBANGSAAN SEBERANG BATU HAMPAR,2,282
P.131_N.26_131/26/10_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/10,MAMPONG ,BALAI RAYA KAMPUNG MAMPONG REMBAU,1,305
P.131_N.26_131/26/10_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/10,MAMPONG ,BALAI RAYA KAMPUNG MAMPONG REMBAU,2,311
P.131_N.26_131/26/11_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/11,PILIN ,SEKOLAH KEBANGSAAN PILIN,1,310
P.131_N.26_131/26/11_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/11,PILIN ,SEKOLAH KEBANGSAAN PILIN,2,513
P.131_N.26_131/26/12_1,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/12,KUNDOR ,SEKOLAH KEBANGSAAN KUNDOR,1,297
P.131_N.26_131/26/12_2,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/12,KUNDOR ,SEKOLAH KEBANGSAAN KUNDOR,2,589
P.131_N.26_131/26/12_3,,NORMAL VOTE,P.131,REMBAU,N.26,CHEMBONG,131/26/12,KUNDOR ,SEKOLAH KEBANGSAAN KUNDOR,3,541
P.131_N.27_131/27/01_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/01,KAMPONG SENDAYAN ,SEKOLAH MENENGAH KEBANGSAAN (FELDA) SERI SENDAYAN,1,301
P.131_N.27_131/27/01_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/01,KAMPONG SENDAYAN ,SEKOLAH MENENGAH KEBANGSAAN (FELDA) SERI SENDAYAN,2,277
P.131_N.27_131/27/02_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/02,SENDAYAN ,SEKOLAH KEBANGSAAN SENDAYAN,1,268
P.131_N.27_131/27/02_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/02,SENDAYAN ,SEKOLAH KEBANGSAAN SENDAYAN,2,503
P.131_N.27_131/27/02_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/02,SENDAYAN ,SEKOLAH KEBANGSAAN SENDAYAN,3,494
P.131_N.27_131/27/02_4,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/02,SENDAYAN ,SEKOLAH KEBANGSAAN SENDAYAN,4,470
P.131_N.27_131/27/02_5,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/02,SENDAYAN ,SEKOLAH KEBANGSAAN SENDAYAN,5,469
P.131_N.27_131/27/03_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/03,TAMAN KELAB TUANKU ,DEWAN ORANG RAMAI TAMAN KELAB TUANKU MAMBAU,1,326
P.131_N.27_131/27/03_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/03,TAMAN KELAB TUANKU ,DEWAN ORANG RAMAI TAMAN KELAB TUANKU MAMBAU,2,527
P.131_N.27_131/27/03_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/03,TAMAN KELAB TUANKU ,DEWAN ORANG RAMAI TAMAN KELAB TUANKU MAMBAU,3,484
P.131_N.27_131/27/04_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/04,KAMPONG MAMBAU ,SEKOLAH KEBANGSAAN MAMBAU,1,453
P.131_N.27_131/27/05_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/05,KAMPONG BEMBAN ,BALAI RAYA KAMPUNG BEMBAN SEREMBAN,1,479
P.131_N.27_131/27/06_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/06,KUALA SAWAH ,SEKOLAH KEBANGSAAN NYATOH,1,281
P.131_N.27_131/27/06_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/06,KUALA SAWAH ,SEKOLAH KEBANGSAAN NYATOH,2,467
P.131_N.27_131/27/06_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/06,KUALA SAWAH ,SEKOLAH KEBANGSAAN NYATOH,3,456
P.131_N.27_131/27/06_4,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/06,KUALA SAWAH ,SEKOLAH KEBANGSAAN NYATOH,4,454
P.131_N.27_131/27/06_5,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/06,KUALA SAWAH ,SEKOLAH KEBANGSAAN NYATOH,5,469
P.131_N.27_131/27/07_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/07,KAMPONG SRI LALANG ,SEKOLAH KEBANGSAAN DATUK AKHIR ZAMAN,1,276
P.131_N.27_131/27/07_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/07,KAMPONG SRI LALANG ,SEKOLAH KEBANGSAAN DATUK AKHIR ZAMAN,2,399
P.131_N.27_131/27/07_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/07,KAMPONG SRI LALANG ,SEKOLAH KEBANGSAAN DATUK AKHIR ZAMAN,3,372
P.131_N.27_131/27/08_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/08,KAMPONG SEGA ,SEKOLAH KEBANGSAAN SEGA,1,277
P.131_N.27_131/27/08_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/08,KAMPONG SEGA ,SEKOLAH KEBANGSAAN SEGA,2,336
P.131_N.27_131/27/08_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/08,KAMPONG SEGA ,SEKOLAH KEBANGSAAN SEGA,3,330
P.131_N.27_131/27/09_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/09,PEKAN SAGGA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SAGGA,1,274
P.131_N.27_131/27/09_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/09,PEKAN SAGGA ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LDG SAGGA,2,265
P.131_N.27_131/27/10_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/10,RANTAU ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA RANTAU,1,253
P.131_N.27_131/27/10_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/10,RANTAU ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA RANTAU,2,483
P.131_N.27_131/27/10_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/10,RANTAU ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA RANTAU,3,484
P.131_N.27_131/27/10_4,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/10,RANTAU ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA RANTAU,4,484
P.131_N.27_131/27/10_5,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/10,RANTAU ,SEKOLAH JENIS KEBANGSAAN (CINA) CHUNG HUA RANTAU,5,462
P.131_N.27_131/27/11_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/11,LINSUM ,SEKOLAH KEBANGSAAN DATO' RAJA MELANA,1,275
P.131_N.27_131/27/11_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/11,LINSUM ,SEKOLAH KEBANGSAAN DATO' RAJA MELANA,2,437
P.131_N.27_131/27/11_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/11,LINSUM ,SEKOLAH KEBANGSAAN DATO' RAJA MELANA,3,385
P.131_N.27_131/27/12_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/12,KAMPONG SILIAU ,SEKOLAH KEBANGSAAN SELIAU,1,302
P.131_N.27_131/27/12_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/12,KAMPONG SILIAU ,SEKOLAH KEBANGSAAN SELIAU,2,369
P.131_N.27_131/27/12_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/12,KAMPONG SILIAU ,SEKOLAH KEBANGSAAN SELIAU,3,323
P.131_N.27_131/27/13_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/13,ANGSA EMAS ,DEWAN ORANG RAMAI TAMAN ANGSAMAS,1,328
P.131_N.27_131/27/13_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/13,ANGSA EMAS ,DEWAN ORANG RAMAI TAMAN ANGSAMAS,2,523
P.131_N.27_131/27/13_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/13,ANGSA EMAS ,DEWAN ORANG RAMAI TAMAN ANGSAMAS,3,516
P.131_N.27_131/27/14_1,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/14,BANDAR EKAR ,SEKOLAH JENIS KEBANGSAAN (TAMIL) RANTAU,1,310
P.131_N.27_131/27/14_2,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/14,BANDAR EKAR ,SEKOLAH JENIS KEBANGSAAN (TAMIL) RANTAU,2,511
P.131_N.27_131/27/14_3,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/14,BANDAR EKAR ,SEKOLAH JENIS KEBANGSAAN (TAMIL) RANTAU,3,481
P.131_N.27_131/27/14_4,,NORMAL VOTE,P.131,REMBAU,N.27,RANTAU,131/27/14,BANDAR EKAR ,SEKOLAH JENIS KEBANGSAAN (TAMIL) RANTAU,4,450
P.131_N.28_131/28/01_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/01,KAMPONG BATU ,SEKOLAH KEBANGSAAN KAMPONG BATU,1,271
P.131_N.28_131/28/01_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/01,KAMPONG BATU ,SEKOLAH KEBANGSAAN KAMPONG BATU,2,484
P.131_N.28_131/28/02_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/02,SELEMAK ,SEKOLAH KEBANGSAAN SALAK NAMA,1,281
P.131_N.28_131/28/02_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/02,SELEMAK ,SEKOLAH KEBANGSAAN SALAK NAMA,2,498
P.131_N.28_131/28/02_3,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/02,SELEMAK ,SEKOLAH KEBANGSAAN SALAK NAMA,3,458
P.131_N.28_131/28/03_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/03,KAMPONG BONGEK ,SEKOLAH KEBANGSAAN BONGEK,1,292
P.131_N.28_131/28/03_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/03,KAMPONG BONGEK ,SEKOLAH KEBANGSAAN BONGEK,2,315
P.131_N.28_131/28/04_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/04,KAMPONG CHENGKAU ULU ,BALAI RAYA CHENGKAU ULU REMBAU,1,382
P.131_N.28_131/28/05_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/05,KAMPONG GADONG ,SEKOLAH MENENGAH AGAMA HAJI MOHD.YATIM,1,442
P.131_N.28_131/28/06_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/06,KAMPONG KENDONG ,SEKOLAH KEBANGSAAN KOTA,1,292
P.131_N.28_131/28/06_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/06,KAMPONG KENDONG ,SEKOLAH KEBANGSAAN KOTA,2,341
P.131_N.28_131/28/06_3,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/06,KAMPONG KENDONG ,SEKOLAH KEBANGSAAN KOTA,3,331
P.131_N.28_131/28/07_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/07,KOTA ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI TECK KOTA,1,259
P.131_N.28_131/28/07_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/07,KOTA ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI TECK KOTA,2,401
P.131_N.28_131/28/07_3,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/07,KOTA ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI TECK KOTA,3,391
P.131_N.28_131/28/07_4,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/07,KOTA ,SEKOLAH JENIS KEBANGSAAN (CINA) PEI TECK KOTA,4,380
P.131_N.28_131/28/08_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/08,SEMERBOK ,SEKOLAH KEBANGSAAN SEMERBOK,1,416
P.131_N.28_131/28/09_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/09,KAMPONG SAWAH RAJA ,SEKOLAH KEBANGSAAN SAWAH RAJA,1,318
P.131_N.28_131/28/10_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/10,TITIAN BINTANGOR ,SEKOLAH KEBANGSAAN DATO SHAH BANDAR REMBAU,1,350
P.131_N.28_131/28/10_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/10,TITIAN BINTANGOR ,SEKOLAH KEBANGSAAN DATO SHAH BANDAR REMBAU,2,452
P.131_N.28_131/28/10_3,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/10,TITIAN BINTANGOR ,SEKOLAH KEBANGSAAN DATO SHAH BANDAR REMBAU,3,422
P.131_N.28_131/28/10_4,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/10,TITIAN BINTANGOR ,SEKOLAH KEBANGSAAN DATO SHAH BANDAR REMBAU,4,404
P.131_N.28_131/28/11_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/11,ASTANA RAJA ,SEKOLAH KEBANGSAAN ASTANA RAJA,1,277
P.131_N.28_131/28/11_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/11,ASTANA RAJA ,SEKOLAH KEBANGSAAN ASTANA RAJA,2,323
P.131_N.28_131/28/11_3,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/11,ASTANA RAJA ,SEKOLAH KEBANGSAAN ASTANA RAJA,3,309
P.131_N.28_131/28/12_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/12,LEGONG ULU ,SEKOLAH KEBANGSAAN LEGONG ULU,1,382
P.131_N.28_131/28/13_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/13,PEKAN CHENGKAU ,SEKOLAH KEBANGSAAN CHENGKAU,1,279
P.131_N.28_131/28/13_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/13,PEKAN CHENGKAU ,SEKOLAH KEBANGSAAN CHENGKAU,2,334
P.131_N.28_131/28/14_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/14,KAMPONG PENAJIS ,SEKOLAH KEBANGSAAN TUN HAJI ABDUL MALEK,1,299
P.131_N.28_131/28/14_2,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/14,KAMPONG PENAJIS ,SEKOLAH KEBANGSAAN TUN HAJI ABDUL MALEK,2,217
P.131_N.28_131/28/15_1,,NORMAL VOTE,P.131,REMBAU,N.28,KOTA,131/28/15,KAMPONG PULAU MAMPAT ,BALAI RAYA KAMPUNG PULAU MAMPAT CHENGKAU,1,477
,,,,,,,,,,,
P.132_P.132/POSTAL VOTE_UNDI POS_1,,POSTAL VOTE,P.132,PORT DICKSON,P.132/POSTAL VOTE,POSTAL VOTE,UNDI POS,UNDI POS,,1,1035
P.132_P.132/EARLY VOTE_132/29/00_1,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/29/00,UNDI AWAL ,"IPD PORT DICKSON, KHEMAH A",1,32
P.132_P.132/EARLY VOTE_132/30/00_1,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/30/00,UNDI AWAL ,"IPD PORT DICKSON, KHEMAH B",1,19
P.132_P.132/EARLY VOTE_132/31/00_1,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"BILIK SERI PINANG, BLOK MAWAR IPD PORT DICKSON",1,82
P.132_P.132/EARLY VOTE_132/31/00_1,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",1,439
P.132_P.132/EARLY VOTE_132/31/00_2,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",2,436
P.132_P.132/EARLY VOTE_132/31/00_3,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",3,447
P.132_P.132/EARLY VOTE_132/31/00_4,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",4,437
P.132_P.132/EARLY VOTE_132/31/00_5,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",5,436
P.132_P.132/EARLY VOTE_132/31/00_6,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",6,392
P.132_P.132/EARLY VOTE_132/31/00_7,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",7,345
P.132_P.132/EARLY VOTE_132/31/00_8,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/31/00,UNDI AWAL ,"HANGAR PUSASDA, PORT DICKSON",8,382
P.132_P.132/EARLY VOTE_132/32/00_1,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/32/00,UNDI AWAL ,IPD PORT DICKSON KHEMAH C,1,30
P.132_P.132/EARLY VOTE_132/32/00_1,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/32/00,UNDI AWAL ,DEWAN SERBAGUNA KEM SEGENTING,1,528
P.132_P.132/EARLY VOTE_132/32/00_2,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/32/00,UNDI AWAL ,DEWAN SERBAGUNA KEM SEGENTING,2,523
P.132_P.132/EARLY VOTE_132/32/00_3,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/32/00,UNDI AWAL ,DEWAN SERBAGUNA KEM SEGENTING,3,436
P.132_P.132/EARLY VOTE_132/33/00_1,,EARLY VOTE,P.132,PORT DICKSON,P.132/EARLY VOTE,EARLY VOTE,132/33/00,UNDI AWAL ,BILIK LATIHAN BLOK MAWAR IPD PORT DICKSON,1,334
P.132_N.29_132/29/01_1,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/01,TANAH MERAH ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TANAH MERAH,1,223
P.132_N.29_132/29/01_2,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/01,TANAH MERAH ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TANAH MERAH,2,543
P.132_N.29_132/29/01_3,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/01,TANAH MERAH ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TANAH MERAH,3,593
P.132_N.29_132/29/01_4,,NORMAL VOTE,P.132,PORT DICKSON,N.29,CHUAH,132/29/01,TANAH MERAH ,SEKOLAH JENIS KEBANGSAAN (TAMIL) LADANG TANAH MERAH,4,591
